STEP;C11;NP;OCB;OCC;OCN;OCZ;ONC;ZIL;TOTAL
142;1066.263671875;0.0;1299.16064453125;15060.232421875;1685.6197509765625;5448.99755859375;10843.73828125;27665.5;63069.015625
143;1074.805419921875;0.2353329360485077;1196.357177734375;15537.189453125;1876.756103515625;5487.68017578125;11166.279296875;27487.19921875;63826.0
144;1198.3323974609375;0.0;1232.4576416015625;15385.70703125;1823.1641845703125;5321.82666015625;10984.0576171875;27794.421875;63739.71484375
145;1032.575927734375;0.0;1103.789794921875;15598.392578125;1786.26025390625;5407.96923828125;10812.1904296875;27097.61328125;62838.3515625
146;1155.9078369140625;0.0;1280.89306640625;15592.4912109375;1894.097900390625;5428.2958984375;11008.7392578125;27662.482421875;64022.33203125
147;1010.2061767578125;0.0;1230.8690185546875;15172.3115234375;1748.4603271484375;5577.71044921875;11444.771484375;27436.578125;63620.5703125
148;1216.2108154296875;0.0;1232.0770263671875;15394.4169921875;1842.2056884765625;5340.89453125;10950.46875;27333.01953125;63308.796875
149;1211.287109375;0.0;1333.3021240234375;15703.119140625;1739.5377197265625;5473.59521484375;11256.21484375;27559.275390625;64275.73828125
150;1065.8345947265625;0.0;1469.6065673828125;15256.0205078125;2031.370361328125;5429.95068359375;11217.5537109375;27678.96875;64148.75390625
151;1024.9862060546875;0.0;1398.0472412109375;15027.85546875;1784.137939453125;5649.10693359375;10797.357421875;27399.81640625;63080.7109375
152;964.8253173828125;0.2353329360485077;1383.9501953125;15365.4130859375;1898.681884765625;5433.314453125;11541.1328125;27018.38671875;63605.55078125
153;1047.8079833984375;0.2353329360485077;1259.9444580078125;14829.9931640625;1836.81298828125;5395.1474609375;10836.7216796875;27187.130859375;62393.2890625
154;1153.3533935546875;0.0;1268.857421875;15393.1474609375;1761.63916015625;5439.6630859375;11540.482421875;27449.755859375;64006.36328125
155;1102.587646484375;0.0;1344.1436767578125;14637.572265625;1779.212158203125;5496.77783203125;10982.8623046875;27079.7734375;62422.640625
156;1137.603515625;0.0;1202.8912353515625;15023.677734375;1879.6573486328125;5352.89599609375;11309.4208984375;27412.603515625;63318.19921875
157;1180.66796875;0.0;1192.0552978515625;14654.6240234375;1854.5162353515625;5545.69775390625;11080.03125;27099.421875;62606.609375
158;1235.9176025390625;0.0;1226.91455078125;15771.646484375;1766.407958984375;5625.4833984375;11451.4580078125;26253.638671875;63330.8125
159;1164.626708984375;0.0;1316.22216796875;14764.10546875;1787.3316650390625;5260.71044921875;11254.3798828125;26357.669921875;61904.52734375
160;1191.7203369140625;0.0;1364.467529296875;15350.18359375;1703.5782470703125;5486.263671875;11186.9228515625;26517.65234375;62800.37109375
161;1319.3514404296875;0.0;1330.9315185546875;15363.7734375;1694.5054931640625;5458.865234375;11253.068359375;26486.328125;62906.40625
162;1306.8509521484375;0.0;1355.9215087890625;15038.0703125;1599.9346923828125;5341.12646484375;10737.111328125;26318.861328125;61697.42578125
163;1193.9874267578125;0.0;1286.1112060546875;15511.2109375;1719.971435546875;5232.9873046875;11122.861328125;26256.8203125;62323.45703125
164;1035.517822265625;0.2353329360485077;1208.2371826171875;15129.75390625;1854.099365234375;5253.06787109375;10732.9130859375;26117.5625;61330.87890625
165;1137.82421875;0.7059987783432007;1139.3350830078125;15268.5693359375;1792.93994140625;5651.35205078125;11139.912109375;26242.966796875;62373.0390625
166;1183.3184814453125;1.1766647100448608;1163.8826904296875;15120.251953125;1757.68017578125;5172.2333984375;11674.193359375;26460.869140625;62533.15625
167;1002.472900390625;0.2353329360485077;1081.7193603515625;15221.8515625;1800.2550048828125;5423.39599609375;11365.6904296875;26498.421875;62393.796875
168;1206.6025390625;0.4706658720970154;1186.8551025390625;15254.435546875;1884.13818359375;5501.447265625;10595.171875;26506.68359375;62135.37890625
169;1026.097900390625;1.8826634883880615;1186.252685546875;15318.7783203125;1960.3629150390625;5290.263671875;10531.8916015625;26279.521484375;61594.39453125
170;1344.2401123046875;0.4706658720970154;1224.7828369140625;15082.8681640625;1878.1861572265625;5541.68603515625;11078.8408203125;26235.03515625;62385.6484375
171;1112.9676513671875;0.0;1187.7955322265625;15263.681640625;1777.8095703125;5430.77490234375;10969.2646484375;26194.0;61935.85546875
172;1249.663818359375;1.4119975566864014;1288.2291259765625;14908.2041015625;1857.2532958984375;5341.46533203125;11062.509765625;26173.5625;61881.828125
173;1347.514892578125;1.8826634883880615;1252.9150390625;15213.3837890625;1899.402587890625;5679.32958984375;10881.4580078125;26496.466796875;62771.91796875
174;1306.39892578125;0.7059987783432007;1146.197998046875;15383.013671875;2031.4891357421875;5247.1083984375;10858.2041015625;26310.83203125;62283.3203125
175;1303.798095703125;0.0;1359.6671142578125;14916.009765625;2002.421630859375;5113.078125;11169.9189453125;26757.208984375;62621.7109375
176;1206.0953369140625;2.3533291816711426;1352.9324951171875;14523.9794921875;1929.553955078125;5418.78564453125;10723.1435546875;26665.484375;61821.8515625
177;1220.3326416015625;0.0;1486.061767578125;15006.6455078125;1995.810791015625;5438.3115234375;10871.10546875;26824.865234375;62842.765625
178;1237.960693359375;2.1179964542388916;1375.7369384765625;14800.857421875;1827.1456298828125;5356.93701171875;11047.5849609375;26670.083984375;62318.1015625
179;1262.2344970703125;0.2353329360485077;1379.3125;14284.126953125;1973.1492919921875;5417.00341796875;11385.732421875;26325.615234375;62027.0234375
180;1340.3843994140625;1.1766645908355713;1440.79052734375;14675.6298828125;1899.0360107421875;5453.501953125;10702.7626953125;26520.732421875;62033.51953125
181;1236.8798828125;0.9413317441940308;1487.5816650390625;14770.5576171875;1788.7618408203125;5477.89794921875;11354.1748046875;26308.365234375;62424.8046875
182;1111.46923828125;0.0;1447.3177490234375;15129.1416015625;1830.72705078125;5407.43408203125;10658.9453125;26361.470703125;61946.07421875
183;1225.9964599609375;0.4706658720970154;1539.4168701171875;15399.2021484375;1968.2738037109375;5496.46533203125;11204.5966796875;27041.662109375;63875.6171875
184;1127.3692626953125;0.2353329360485077;1385.053466796875;15091.107421875;1780.5489501953125;5471.94482421875;10388.755859375;27076.3671875;62320.87109375
185;1221.7098388671875;0.0;1401.0540771484375;15462.9658203125;1745.1656494140625;5444.13232421875;11204.3330078125;27243.984375;63722.95703125
186;1117.5189208984375;0.7059987783432007;1301.781494140625;15302.4541015625;2169.59765625;5690.07080078125;10863.16015625;27106.39453125;63551.38671875
187;974.2323608398438;0.7059987783432007;1289.9447021484375;15104.083984375;1770.720703125;5624.02685546875;10883.4384765625;27006.828125;62653.609375
188;1226.89111328125;1.4119975566864014;1387.501220703125;15020.2109375;1829.2969970703125;5749.35986328125;10952.71875;27012.3515625;63179.3359375
189;1371.022216796875;0.0;1387.0638427734375;15465.8037109375;1678.1478271484375;5581.93701171875;10655.275390625;27426.23828125;63565.0078125
190;1100.7308349609375;0.4706658720970154;1362.9940185546875;15221.5224609375;1741.7840576171875;5431.14208984375;10817.20703125;27059.353515625;62734.69921875
191;1221.1856689453125;0.9413317441940308;1236.0687255859375;14952.63671875;1702.949462890625;5691.53515625;10689.9658203125;27631.923828125;63126.5703125
192;1179.81103515625;0.2353329360485077;1313.0811767578125;15424.4208984375;1887.23974609375;5607.76220703125;10614.994140625;27090.509765625;63117.45703125
193;1088.95751953125;0.7059987783432007;1288.5252685546875;15518.9287109375;1677.0743408203125;5709.54052734375;10255.6435546875;27245.03125;62784.0625
194;1146.3350830078125;0.7059987783432007;1241.7913818359375;15041.5771484375;1808.22119140625;5455.76416015625;10869.1640625;26922.67578125;62485.8125
195;1078.281005859375;0.4706658720970154;1272.7901611328125;15248.7900390625;1736.57470703125;5459.5751953125;10643.90234375;26708.68359375;62148.6015625
196;1011.1069946289063;1.411997675895691;1337.46142578125;15230.333984375;1669.3670654296875;5350.634765625;11686.84765625;26735.880859375;63022.6328125
197;1077.4791259765625;1.8826634883880615;1326.2347412109375;15037.5107421875;1557.1298828125;5384.30224609375;10820.6982421875;26939.365234375;62144.0625
198;1094.560302734375;0.2353329360485077;1439.1044921875;15039.10546875;1745.6885986328125;5393.9775390625;10581.6220703125;26590.763671875;61884.4921875
199;1168.0255126953125;1.1766647100448608;1435.713134765625;14867.3388671875;1766.4039306640625;5451.86474609375;10892.009765625;26497.197265625;62079.39453125
200;1125.9700927734375;0.2353329360485077;1427.5284423828125;15180.009765625;1884.816650390625;5526.3798828125;10328.2548828125;26647.05859375;62119.640625
