STEP;C11;NP;OCB;OCC;OCN;OCQ;ONC;OQL;TOTAL
63;943.1782836914063;0.0;1486.653564453125;24983.970703125;1690.1724853515625;6511.04248046875;9743.02734375;18709.4296875;64066.984375
64;963.30517578125;0.0;1516.0106201171875;25109.00390625;1587.9345703125;6308.67138671875;10030.580078125;18001.390625;63516.546875
65;1090.582763671875;0.0;1482.793212890625;24534.31640625;1598.506103515625;6629.4267578125;10117.4501953125;17520.322265625;62972.8984375
66;886.7432861328125;0.0;1441.38818359375;24430.05859375;1780.3829345703125;6563.482421875;9995.666015625;18094.5390625;63191.7890625
67;882.6156005859375;0.0;1464.4935302734375;23726.16796875;1634.343505859375;6458.123046875;9699.8779296875;18647.18359375;62512.515625
68;912.2184448242188;0.0;1770.71630859375;24422.470703125;1883.6058349609375;6478.2978515625;9715.302734375;18235.38671875;63417.515625
69;963.075927734375;0.0;1494.081787109375;24143.8515625;1589.78662109375;6364.21240234375;10069.154296875;17578.42578125;62202.015625
70;800.1727905273438;0.0;1636.97705078125;24975.283203125;1904.39111328125;6565.96875;9533.501953125;17967.890625;63383.60546875
71;949.7211303710938;0.0;1670.891845703125;23644.84765625;1788.6162109375;6624.69384765625;9593.818359375;18100.78125;62372.8984375
72;950.0888061523438;0.0;1599.21630859375;24244.689453125;1745.1407470703125;6337.03125;10201.19140625;18151.9609375;63229.0546875
73;805.3683471679688;0.0;1506.3153076171875;23832.6875;1458.83056640625;6448.87109375;10324.9599609375;16980.03515625;61356.6640625
74;931.1364135742188;0.0;1643.488037109375;24479.126953125;1671.5501708984375;6286.1611328125;9543.0400390625;17466.033203125;62020.0390625
75;866.220458984375;0.0;1532.666015625;24979.66796875;1639.1204833984375;5857.330078125;9723.1015625;17145.65234375;61743.26953125
76;904.7039794921875;0.0;1494.82373046875;25021.833984375;1642.0030517578125;6117.97705078125;9606.626953125;17332.923828125;62120.53125
77;965.1170043945313;0.0;1537.7322998046875;24885.279296875;1631.54931640625;6218.2626953125;9340.673828125;17501.03515625;62079.33984375
78;973.92919921875;0.0;1513.1451416015625;24206.068359375;1591.89404296875;6624.7294921875;9332.140625;17193.607421875;61435.046875
79;1038.8883056640625;0.0;1623.068115234375;25000.71484375;1593.4967041015625;6282.6923828125;9930.6923828125;17230.97265625;62700.1015625
80;901.9171752929688;0.0;1777.6611328125;25187.30078125;1507.0753173828125;6762.90673828125;9932.669921875;17165.91015625;63234.89453125
81;951.728515625;0.0;1577.388671875;25327.556640625;1555.031982421875;6798.20703125;9576.189453125;18568.908203125;64354.5
82;831.648681640625;0.0;1586.8653564453125;25329.17578125;1772.7381591796875;6559.31591796875;9366.2353515625;17525.81640625;62971.34375
83;834.4376220703125;0.0;1520.0467529296875;23919.673828125;1655.7965087890625;6688.46240234375;9699.6083984375;17452.080078125;61769.734375
84;855.2577514648438;0.0;1438.7095947265625;24114.25;1448.271240234375;6549.0712890625;9514.7802734375;17837.595703125;61757.515625
85;801.240966796875;0.0;1625.2301025390625;24462.603515625;1740.677978515625;6681.11328125;9690.8798828125;17336.076171875;62337.4765625
86;867.887939453125;0.7059987783432007;1515.0435791015625;24249.37890625;1608.7451171875;6781.9892578125;9456.580078125;16973.482421875;61453.50390625
87;966.135009765625;0.0;1509.391357421875;24687.591796875;1667.1817626953125;7164.119140625;9301.9580078125;16496.66015625;61792.69921875
88;903.0023193359375;0.0;1414.1158447265625;24383.466796875;1628.1539306640625;6720.96923828125;9244.6142578125;16635.78515625;60929.88671875
89;979.6492919921875;0.0;1282.6162109375;23995.912109375;1647.5838623046875;6395.31884765625;9187.3349609375;16582.486328125;60070.421875
90;805.3067016601563;0.0;1392.658447265625;24525.966796875;1529.2655029296875;6353.8671875;9890.2880859375;15754.568359375;60251.625
91;809.5804443359375;0.0;1379.3857421875;24304.033203125;1645.962158203125;6483.5556640625;9422.767578125;15869.2255859375;59914.17578125
92;882.829833984375;0.7059987783432007;1443.93212890625;24495.43359375;1643.857666015625;6534.9072265625;9405.63671875;16937.306640625;61344.47265625
93;966.3805541992188;0.0;1357.63671875;24640.81640625;1611.6002197265625;6704.06982421875;9103.734375;17568.125;61951.98828125
94;1008.3624877929688;0.0;1509.0855712890625;23960.78515625;1634.9862060546875;6669.95703125;9631.048828125;17610.6015625;62024.41015625
95;927.7017211914063;0.2353329360485077;1364.7119140625;25179.80859375;1696.964111328125;6423.57080078125;9367.4462890625;17461.806640625;62421.73828125
96;845.2640991210938;0.2353329360485077;1293.758544921875;24610.341796875;1751.0311279296875;6547.28369140625;9721.1318359375;16591.044921875;61359.69140625
97;836.7785034179688;0.0;1346.9693603515625;23878.91796875;1594.2586669921875;6464.7470703125;9629.0791015625;17258.958984375;61009.1796875
98;744.5352172851563;0.0;1369.7381591796875;23782.953125;1714.41796875;6091.8427734375;9635.6689453125;17505.427734375;60844.0390625
99;1006.0691528320313;0.0;1421.17236328125;23847.599609375;1581.4552001953125;6578.6435546875;9372.8388671875;16899.599609375;60706.953125
100;880.7420654296875;0.0;1333.62109375;24104.001953125;1638.582275390625;6563.7822265625;9573.2724609375;15886.3994140625;59980.05078125
101;734.1971435546875;0.0;1295.035400390625;23999.5859375;1545.6297607421875;6445.40478515625;9545.8955078125;16997.8125;60563.09765625
102;972.1600341796875;0.0;1457.6834716796875;24571.154296875;1544.6905517578125;6059.05078125;10454.576171875;15688.5634765625;60747.5546875
