STEP;C11;NP;OCB;OCC;OCW;WYC;TOTAL
46;1409.0081787109375;0.0;110.2406997680664;1711.31640625;314.364990234375;3028.0537109375;6572.984375
47;1392.853271484375;0.0;182.15475463867188;1779.499755859375;380.1316833496094;3013.958740234375;6748.5986328125
48;1358.099609375;0.2353329360485077;173.30044555664063;1814.6019287109375;380.6499938964844;3141.0087890625;6867.8974609375
49;1348.0697021484375;0.2353329360485077;188.29397583007813;1716.4737548828125;377.47845458984375;3135.371337890625;6765.9189453125
50;1295.8958740234375;0.2353329360485077;191.22430419921875;1611.88427734375;393.9239196777344;3117.5185546875;6610.68115234375
51;1267.028564453125;0.0;171.91436767578125;1605.02001953125;436.2038879394531;3169.394775390625;6649.5625
52;1349.1888427734375;0.7059987783432007;152.33970642089844;1749.681884765625;338.6862487792969;3178.564453125;6769.166015625
53;1334.158203125;1.4119975566864014;214.46043395996094;1677.588623046875;339.8785705566406;3303.448974609375;6870.947265625
54;1371.1815185546875;0.0;165.2978515625;1813.028564453125;460.43023681640625;3265.9755859375;7075.91552734375
55;1424.0928955078125;0.2353329360485077;138.85848999023438;1734.003662109375;333.6555480957031;3305.020751953125;6935.86669921875
56;1277.751220703125;0.0;200.57012939453125;1794.24609375;341.4845886230469;3204.5791015625;6818.630859375
57;1327.638427734375;0.9413317441940308;179.686279296875;1820.4970703125;354.9767150878906;3112.3935546875;6796.1357421875
58;1192.7982177734375;0.4706658720970154;186.30059814453125;1842.4776611328125;394.3963623046875;3117.08349609375;6733.52685546875
59;1157.74560546875;0.2353329360485077;162.99864196777344;1777.2562255859375;428.3802795410156;3202.78662109375;6729.4013671875
60;1083.780517578125;0.2353329360485077;155.25904846191406;1777.3021240234375;418.1085510253906;3382.88037109375;6817.56787109375
61;1200.183837890625;0.7059987783432007;168.07281494140625;1828.6640625;345.5865478515625;3284.171630859375;6827.39208984375
62;1172.947021484375;0.7059987783432007;161.49661254882813;1787.8839111328125;484.9080505371094;3115.247314453125;6723.1884765625
63;1110.6002197265625;0.2353329360485077;151.2841339111328;1828.097900390625;434.2802429199219;3149.93701171875;6674.43115234375
64;1132.931640625;0.0;182.50978088378906;1709.2139892578125;473.4143371582031;3338.274658203125;6836.3427734375
65;1282.1868896484375;2.1179964542388916;142.69796752929688;1820.074951171875;478.9195251464844;3197.059326171875;6923.05712890625
66;1324.025146484375;1.6473305225372314;124.00267791748047;1790.3626708984375;458.59405517578125;3081.02880859375;6779.666015625
67;1142.1341552734375;2.3533294200897217;122.75553894042969;1811.197021484375;444.0915832519531;3345.774658203125;6868.30712890625
68;1171.1104736328125;4.471325874328613;140.88096618652344;1845.260498046875;382.8349609375;3124.527587890625;6669.0830078125
69;1154.9639892578125;2.5886623859405518;126.04000854492188;1810.3017578125;471.5993347167969;3312.183349609375;6877.681640625
70;1112.0386962890625;2.1179964542388916;178.22479248046875;1939.6558837890625;582.83837890625;3126.558349609375;6941.43896484375
71;1104.4459228515625;1.6473305225372314;156.85986328125;1963.080810546875;486.16650390625;3163.7470703125;6875.95068359375
72;1232.114501953125;0.9413317441940308;147.55979919433594;1879.3145751953125;445.2259216308594;3121.941162109375;6827.10009765625
73;1178.0927734375;2.1179964542388916;139.105712890625;1908.998779296875;577.0264282226563;3114.880126953125;6920.22021484375
74;1181.5982666015625;2.5886623859405518;128.7541961669922;1824.403564453125;470.1039123535156;3440.016357421875;7047.4619140625
75;1126.12646484375;1.8826634883880615;176.880126953125;2075.39306640625;469.5857849121094;3218.3525390625;7068.22119140625
76;1117.57568359375;4.706658840179443;191.32345581054688;1986.35888671875;420.4638671875;3186.494140625;6906.9248046875
77;1223.0609130859375;0.4706658720970154;158.3873291015625;2048.13134765625;548.1925659179688;3234.713623046875;7212.95458984375
78;1137.991455078125;0.0;160.46214294433594;1895.4229736328125;420.2322998046875;3252.341064453125;6866.4462890625
79;1212.943359375;0.0;154.81150817871094;1920.5115966796875;403.076416015625;2953.59619140625;6644.93994140625
80;1295.9422607421875;0.7059987783432007;154.07305908203125;1883.9425048828125;496.3769836425781;3093.7744140625;6924.8134765625
81;1143.7213134765625;0.0;191.26364135742188;1958.8929443359375;333.0511169433594;3117.976318359375;6744.9033203125
82;1201.958251953125;0.0;166.37197875976563;1938.99658203125;395.458984375;2893.79833984375;6596.58837890625
83;1275.0997314453125;0.0;176.84371948242188;1859.483642578125;455.7270202636719;3073.452880859375;6840.60595703125
84;1250.15283203125;0.0;140.104248046875;1937.5599365234375;389.8147277832031;3045.17333984375;6762.80419921875
85;1189.4085693359375;0.0;138.04905700683594;1805.681640625;389.4919738769531;3193.490966796875;6716.119140625
86;1339.28173828125;0.0;199.79647827148438;1865.577880859375;407.4671630859375;3101.720947265625;6913.8515625
87;1237.5897216796875;0.0;198.87161254882813;1723.005126953125;404.4638366699219;3067.1259765625;6631.05517578125
88;1278.6885986328125;0.0;169.54379272460938;1851.202880859375;349.3784484863281;3181.904296875;6830.72021484375
89;1194.5389404296875;0.0;180.8057098388672;1827.607421875;358.43426513671875;3273.060302734375;6834.4453125
90;1290.392578125;1.8826634883880615;194.5290985107422;1845.4632568359375;335.48486328125;3231.66015625;6899.40966796875
91;1435.0418701171875;0.0;164.66416931152344;1884.1883544921875;406.2752990722656;3129.820556640625;7019.98779296875
92;1316.36474609375;0.0;212.89581298828125;1742.586669921875;334.8410949707031;3169.248779296875;6775.93212890625
93;1318.631591796875;0.9413317441940308;161.31117248535156;1947.03662109375;382.13665771484375;3046.744140625;6856.79541015625
94;1324.1966552734375;1.6473305225372314;145.79653930664063;1784.0198974609375;382.8725280761719;3096.8310546875;6735.36865234375
95;1491.4310302734375;0.0;120.49249267578125;1740.071044921875;300.3119201660156;3186.654541015625;6838.9609375
96;1380.2923583984375;0.0;110.41143798828125;1777.492919921875;459.8607482910156;3207.221923828125;6935.28515625
97;1316.701171875;0.0;125.24834442138672;1770.2908935546875;487.7750549316406;3198.542236328125;6898.55712890625
98;1371.9521484375;0.7059987783432007;210.35653686523438;1831.55224609375;364.111328125;3143.03662109375;6921.71142578125
99;1257.682861328125;4.235992908477783;213.20164489746094;1824.2957763671875;360.5423583984375;3279.4345703125;6939.390625
100;1457.684326171875;0.0;208.34144592285156;1864.46240234375;280.98779296875;3362.3408203125;7173.81396484375
101;1152.5224609375;0.9413317441940308;155.8311004638672;1881.494140625;287.45294189453125;3267.461181640625;6745.7060546875
102;1355.0894775390625;3.529994010925293;259.6513671875;1930.4798583984375;300.5180358886719;3290.894775390625;7140.15869140625
103;1196.3487548828125;0.7059987783432007;166.30792236328125;1781.0970458984375;375.3152770996094;3607.435302734375;7127.208984375
104;1229.9351806640625;2.5886623859405518;170.64952087402344;2026.223388671875;321.9147033691406;3498.14306640625;7249.45361328125
105;1274.3602294921875;0.0;164.9798583984375;1798.479248046875;267.0840759277344;3403.41064453125;6908.31494140625
106;1290.0089111328125;0.7059987783432007;180.05050659179688;1923.15087890625;303.0000915527344;3424.8681640625;7121.7861328125
107;1188.311279296875;0.0;170.51956176757813;2070.54150390625;252.59878540039063;3481.428466796875;7163.400390625
108;1188.3558349609375;0.9413317441940308;194.52377319335938;1877.915283203125;266.6759948730469;3388.7841796875;6917.193359375
109;1217.268798828125;0.2353329360485077;189.95458984375;1904.42529296875;332.0489807128906;3466.909423828125;7110.84619140625
110;1088.71044921875;0.4706658720970154;216.94459533691406;1755.67626953125;317.512451171875;3441.509521484375;6820.8232421875
111;1050.6141357421875;0.0;206.46022033691406;1915.64404296875;320.83843994140625;3337.402099609375;6830.95458984375
112;1085.5255126953125;0.0;226.8866729736328;1800.046142578125;360.68682861328125;3428.4296875;6901.5751953125
113;1282.1824951171875;0.9413317441940308;182.33888244628906;1739.830322265625;316.36474609375;3375.197265625;6896.85888671875
114;1180.099853515625;0.2353329360485077;179.41510009765625;1820.471435546875;336.05291748046875;3507.2421875;7023.51416015625
115;1333.078125;0.0;232.33094787597656;1859.11328125;368.171875;3157.1103515625;6949.8037109375
116;1173.66650390625;0.2353329360485077;267.0960693359375;1839.695556640625;231.4095458984375;3385.88671875;6897.99072265625
117;1232.166015625;1.6473305225372314;202.31539916992188;1624.1522216796875;278.2135925292969;3355.38134765625;6693.87939453125
118;1404.603271484375;0.0;231.38320922851563;1729.9515380859375;239.79840087890625;3238.89404296875;6844.62939453125
119;1366.1832275390625;0.0;299.2381286621094;1697.62353515625;391.5552978515625;3530.59423828125;7285.1982421875
120;1366.0828857421875;0.9413317441940308;246.90585327148438;1635.1239013671875;355.9265441894531;3497.705322265625;7102.6826171875
121;1346.1002197265625;0.7059987783432007;289.42120361328125;1629.922119140625;360.32794189453125;3516.47314453125;7142.9541015625
122;1344.1524658203125;0.4706658720970154;177.8062286376953;1716.1409912109375;315.6767272949219;3594.58935546875;7148.82958984375
123;1328.8463134765625;0.2353329360485077;181.30184936523438;1618.892822265625;326.3348388671875;3408.7109375;6864.318359375
124;1349.89208984375;0.2353329360485077;214.9901885986328;1628.0833740234375;264.9786376953125;3343.42919921875;6801.61572265625
125;1280.495849609375;0.2353329360485077;195.12918090820313;1623.8255615234375;283.1300354003906;3436.86669921875;6819.68212890625
126;1229.0472412109375;1.6473305225372314;227.0143585205078;1678.893310546875;286.0585632324219;3381.66796875;6804.333984375
127;1454.6431884765625;0.0;198.51649475097656;1632.137451171875;411.72637939453125;3327.319091796875;7024.3427734375
128;1324.6009521484375;0.0;213.15081787109375;1769.7115478515625;489.4412841796875;3180.015869140625;6976.91650390625
129;1312.3912353515625;0.9413317441940308;230.9197235107422;1624.1568603515625;386.1763000488281;3061.82177734375;6616.4091796875
130;1324.4315185546875;0.2353329360485077;228.80264282226563;1717.2430419921875;440.0380554199219;3284.94677734375;6995.69921875
131;1583.4619140625;0.7059987783432007;200.61204528808594;1665.05859375;383.1615295410156;3472.440185546875;7305.43994140625
132;1393.6788330078125;1.6473305225372314;190.83885192871094;1722.8662109375;310.1947021484375;3424.097412109375;7043.33056640625
133;1342.0543212890625;0.4706658720970154;195.6249237060547;1691.0897216796875;306.9898681640625;3370.35400390625;6906.58642578125
134;1383.3580322265625;0.0;209.50514221191406;1538.9986572265625;358.6832275390625;3214.224853515625;6704.7744140625
135;1431.02197265625;1.4119975566864014;230.46218872070313;1480.98828125;295.1549072265625;3387.552734375;6826.591796875
136;1368.8101806640625;0.4706658720970154;170.54660034179688;1719.9046630859375;351.07611083984375;3207.465087890625;6818.271484375
137;1332.018310546875;0.4706658720970154;184.87754821777344;1716.6015625;374.47119140625;3278.265625;6886.70458984375
138;1251.249755859375;0.4706658720970154;169.3291778564453;1807.0352783203125;363.4497985839844;3343.806640625;6935.33837890625
139;1257.965576171875;0.0;179.63746643066406;1881.73974609375;390.2099914550781;3182.89306640625;6892.44775390625
140;1262.2156982421875;0.0;136.62413024902344;1786.717041015625;465.5265197753906;3109.93896484375;6761.02685546875
141;1298.4237060546875;0.2353329360485077;113.61295318603516;2021.60693359375;434.998779296875;3188.7197265625;7057.59375
142;1375.6131591796875;0.0;147.58038330078125;1827.8922119140625;418.444091796875;3392.802001953125;7162.3349609375
143;1304.9549560546875;0.0;133.39581298828125;1818.3255615234375;471.0097961425781;3075.944091796875;6803.63037109375
144;1360.7486572265625;0.0;136.4351043701172;1891.37109375;389.8507995605469;3061.266845703125;6839.673828125
145;1229.64990234375;0.0;154.44699096679688;2004.0164794921875;427.57623291015625;3257.171875;7072.86376953125
146;1247.611328125;0.0;189.40370178222656;1964.004150390625;423.6996154785156;3173.225830078125;6997.9462890625
147;1168.9385986328125;0.7059987783432007;206.50633239746094;1954.0262451171875;448.1839294433594;3130.416015625;6908.7724609375
148;1185.3326416015625;0.4706658720970154;196.17807006835938;2046.5797119140625;432.1559753417969;3090.80224609375;6951.52001953125
149;1174.149169921875;0.0;240.39935302734375;2058.00244140625;450.44140625;3198.675537109375;7121.671875
150;1263.0634765625;0.0;182.75323486328125;2052.339599609375;328.3600769042969;3254.717529296875;7081.23193359375
151;1181.122802734375;0.0;181.81185913085938;1981.8980712890625;339.9832458496094;3292.86181640625;6977.67822265625
152;1134.7530517578125;0.0;191.5530242919922;2008.068359375;310.3728332519531;3165.569580078125;6810.31298828125
153;1257.7899169921875;0.0;191.38829040527344;1875.4239501953125;318.8510437011719;3171.218505859375;6814.66796875
154;1135.6153564453125;0.0;246.0189971923828;1910.0546875;347.3915100097656;3292.661376953125;6931.74072265625
155;1120.2540283203125;0.0;151.16415405273438;1885.8424072265625;298.4266662597656;3404.05322265625;6859.73876953125
156;1319.9373779296875;0.0;166.76296997070313;1917.4835205078125;365.77899169921875;3356.98486328125;7126.94775390625
157;1320.9149169921875;0.0;172.16099548339844;2038.2198486328125;385.96697998046875;3541.87744140625;7459.14111328125
158;1376.9385986328125;0.0;210.0328369140625;2116.330322265625;456.54876708984375;3278.1025390625;7437.95166015625
159;1384.8409423828125;0.0;254.12237548828125;1985.595703125;408.6531982421875;3325.45458984375;7358.66650390625
160;1226.857421875;0.0;200.08859252929688;2091.44970703125;359.89801025390625;3316.248779296875;7194.54443359375
161;1250.4197998046875;1.6473305225372314;154.84263610839844;2019.9503173828125;419.2133483886719;3222.453857421875;7068.5224609375
162;1312.1873779296875;0.0;152.8499298095703;1846.6571044921875;342.6561584472656;3346.90478515625;7001.2607421875
163;1132.933349609375;0.0;210.00296020507813;1807.5543212890625;379.17047119140625;3314.413818359375;6844.0732421875
164;1170.2430419921875;0.4706658720970154;209.64280700683594;1903.5826416015625;427.97015380859375;3292.19091796875;7004.1064453125
165;1192.9560546875;0.0;188.1650390625;1971.50830078125;471.06512451171875;3375.67431640625;7199.3681640625
166;1113.3671875;0.7059987783432007;166.56597900390625;1884.83837890625;315.27197265625;3496.4462890625;6977.19482421875
167;1117.734130859375;0.0;132.23199462890625;2028.130615234375;431.3037414550781;3359.0107421875;7068.40673828125
168;1116.364501953125;1.1766647100448608;190.13534545898438;1838.44384765625;400.21160888671875;3207.52685546875;6753.85546875
169;1045.8453369140625;0.4706658720970154;193.75009155273438;1916.149169921875;404.38916015625;3417.68017578125;6978.2763671875
170;1140.692138671875;0.7059987783432007;178.7532196044922;1660.4052734375;375.4847106933594;3395.5439453125;6751.58544921875
171;1115.0079345703125;0.2353329360485077;214.56210327148438;1635.7410888671875;371.1778564453125;3442.81494140625;6779.54150390625
172;1166.018798828125;0.4706658720970154;196.65380859375;1830.5552978515625;420.11395263671875;3207.4140625;6821.228515625
173;1393.693603515625;1.6473305225372314;192.6271209716797;1593.5174560546875;432.86151123046875;3352.091796875;6966.43994140625
174;1250.012451171875;0.4706658720970154;207.88980102539063;1694.1805419921875;450.0435485839844;3424.77490234375;7027.376953125
175;1255.8194580078125;0.7059987783432007;192.38890075683594;1854.006103515625;424.072265625;3251.28369140625;6978.2734375
176;1180.5142822265625;0.0;185.1743621826172;1714.55126953125;361.1455078125;3379.302490234375;6820.6865234375
177;1190.3358154296875;1.1766645908355713;205.956298828125;1664.1575927734375;451.9554748535156;3512.893798828125;7026.47705078125
178;1083.251953125;0.0;182.4242401123047;1615.7703857421875;449.0589599609375;3496.28662109375;6826.79638671875
179;1101.9808349609375;2.5886623859405518;157.67726135253906;1764.4771728515625;380.4774169921875;3474.275390625;6881.47705078125
180;1148.9326171875;0.0;138.43836975097656;1843.0604248046875;416.0148620605469;3192.7548828125;6739.201171875
181;1186.9810791015625;1.8826634883880615;134.69061279296875;1854.1064453125;354.9664001464844;3324.233642578125;6856.8623046875
182;1226.3353271484375;0.7059987783432007;165.2208251953125;1759.7347412109375;378.12237548828125;3153.173828125;6683.29150390625
183;1186.4779052734375;0.4706658720970154;142.78187561035156;1706.168212890625;385.13037109375;3352.690673828125;6773.71435546875
184;1195.5086669921875;1.1766645908355713;123.19859313964844;1833.6483154296875;385.98858642578125;3241.34716796875;6780.86181640625
185;1162.4923095703125;0.4706658720970154;127.5337905883789;1839.00048828125;342.6772155761719;3317.197021484375;6789.37353515625
186;1158.210205078125;1.1766647100448608;81.47676086425781;1932.837890625;355.51776123046875;3356.634033203125;6885.857421875
187;1296.6556396484375;3.294661045074463;111.43851470947266;1992.686279296875;394.2653503417969;3496.13916015625;7294.47802734375
188;1175.5394287109375;1.1766647100448608;111.67139434814453;1936.1219482421875;416.08612060546875;3298.119873046875;6938.70947265625
189;1095.1502685546875;0.2353329360485077;142.75338745117188;1877.290771484375;363.3847351074219;3244.293701171875;6723.1083984375
190;1200.582763671875;1.1766647100448608;108.28402709960938;1902.0618896484375;448.8402404785156;3304.35107421875;6965.30078125
191;1311.0439453125;0.7059987783432007;150.17922973632813;1849.235107421875;470.5885009765625;3250.70703125;7032.46142578125
192;1164.2252197265625;0.2353329360485077;165.9523468017578;1936.4805908203125;415.4609069824219;3302.51416015625;6984.8681640625
193;997.2125244140625;0.0;188.0032196044922;2040.2364501953125;368.5427551269531;3254.764892578125;6848.75927734375
194;1138.863037109375;0.2353329360485077;155.05650329589844;1853.5914306640625;413.4079284667969;3290.730224609375;6851.88671875
195;1073.897216796875;0.4706658720970154;146.00633239746094;2112.339599609375;476.6493835449219;3169.809326171875;6979.17626953125
196;1054.77978515625;0.9413317441940308;88.71085357666016;1940.8355712890625;406.2438049316406;3064.2275390625;6555.744140625
197;1115.2752685546875;0.0;126.8423843383789;1916.5780029296875;383.3776550292969;3146.58935546875;6688.66015625
198;1077.7197265625;0.4706658720970154;136.10848999023438;1705.385986328125;371.5735778808594;3146.792724609375;6438.052734375
199;993.3624877929688;0.0;196.14456176757813;1782.641845703125;404.1572265625;3086.9677734375;6463.27099609375
