STEP;C11;NP;OCB;OCC;OCN;OCP;ONC;PAN;TOTAL
148;1750.560546875;0.0;1665.636962890625;11674.361328125;1938.91259765625;3543.33837890625;11876.2763671875;50425.31640625;82874.65625
149;1580.8797607421875;0.2353329360485077;1749.9412841796875;11793.314453125;1701.34375;3626.72021484375;11531.0244140625;50498.4296875;82482.171875
150;1576.526611328125;1.1766647100448608;1588.013916015625;11920.9326171875;1751.6697998046875;3716.060302734375;11097.1826171875;50430.4921875;82082.5546875
151;1754.521484375;0.0;1745.6297607421875;11961.5966796875;1655.7646484375;4048.01806640625;11959.171875;50509.34375;83634.40625
152;1607.6116943359375;1.4119975566864014;1740.0902099609375;12039.55859375;1986.37646484375;3934.00439453125;11735.2021484375;50519.30859375;83564.1015625
153;1519.530517578125;0.2353329360485077;1767.1630859375;11950.564453125;1921.32470703125;3898.21533203125;11378.0400390625;50496.80859375;82931.9921875
154;1521.2203369140625;0.2353329360485077;1843.8834228515625;12087.623046875;1926.2149658203125;3693.498291015625;11891.8916015625;49801.01953125;82765.859375
155;1389.4019775390625;0.4706658720970154;1902.8858642578125;12247.3369140625;1889.85546875;3752.517578125;11719.2392578125;50494.29296875;83396.4609375
156;1592.5888671875;0.0;1904.876708984375;12207.0029296875;1746.41162109375;3654.687744140625;11175.8623046875;49992.64453125;82274.8203125
157;1663.6885986328125;0.0;1826.2430419921875;11625.4794921875;1718.228515625;3592.541015625;11790.41796875;50160.01171875;82376.9296875
158;1446.5306396484375;0.0;1786.2889404296875;11816.052734375;1532.127197265625;3762.71826171875;11228.9072265625;49403.09765625;80976.2578125
159;1560.47705078125;0.2353329360485077;1729.301513671875;11842.8037109375;1609.83056640625;3749.2724609375;11275.0546875;49835.87890625;81603.453125
160;1484.6812744140625;0.7059987783432007;1822.73095703125;11706.09765625;1767.887451171875;3573.782958984375;11342.529296875;50305.7421875;82004.421875
161;1511.68798828125;2.5886623859405518;1761.2086181640625;12124.4033203125;1889.8497314453125;3806.974853515625;11225.4921875;50375.5234375;82698.3203125
162;1498.251953125;0.0;1691.48095703125;11966.71484375;2052.266845703125;3591.000244140625;11560.236328125;49608.51953125;81969.046875
163;1530.9854736328125;1.8826634883880615;1835.7735595703125;12055.060546875;2172.1962890625;3602.716796875;11878.6279296875;50255.0625;83332.5
164;1587.2476806640625;1.8826634883880615;1789.460693359375;11634.4189453125;2061.107421875;3855.90478515625;11563.0908203125;49669.0703125;82162.546875
165;1545.6800537109375;0.0;1706.8477783203125;11820.658203125;1834.5689697265625;3830.813720703125;11305.357421875;49191.234375;81235.5546875
166;1591.035888671875;0.0;1819.475830078125;11999.8974609375;1823.183837890625;3694.44775390625;11469.3203125;50410.33203125;82808.1796875
167;1527.63623046875;0.0;1885.9412841796875;11705.927734375;1799.8646240234375;3542.294921875;11159.2265625;49591.52734375;81212.4140625
168;1628.0860595703125;0.0;1973.2265625;11729.6689453125;2013.3079833984375;3772.0615234375;11625.5830078125;50413.44921875;83155.84375
169;1698.4820556640625;0.2353329360485077;1822.709716796875;12000.7666015625;1794.086181640625;3451.685302734375;11553.857421875;50086.3046875;82408.7265625
170;1590.3121337890625;0.0;1704.8350830078125;12155.8720703125;1848.38623046875;3556.067138671875;11250.568359375;49269.46484375;81375.8671875
171;1643.4998779296875;0.0;1651.3519287109375;12062.89453125;1968.74755859375;3465.095947265625;11598.451171875;50114.296875;82504.640625
172;1698.74267578125;0.0;1732.8729248046875;11944.2861328125;2068.64697265625;3457.093017578125;11985.01953125;50177.23046875;83064.15625
173;1653.533935546875;0.0;1659.6875;12019.6171875;1883.93896484375;3335.260498046875;11747.826171875;50653.76171875;82953.6640625
174;1665.06689453125;0.2353329360485077;1708.5189208984375;12043.580078125;1564.609130859375;3184.59130859375;11548.7119140625;50835.30859375;82551.171875
