STEP;C11;NHQ;NP;OCB;OCC;OCH;OCN;ONC;TOTAL
207;853.1045532226563;18774.25390625;0.0;1410.0904541015625;20062.732421875;6667.7392578125;1620.8173828125;10987.1171875;60375.46484375
208;963.1781616210938;18953.857421875;0.0;1579.3201904296875;20764.611328125;6593.08349609375;1653.80078125;10970.3603515625;61477.72265625
209;828.2918090820313;18646.953125;0.0;1396.737060546875;20032.408203125;6937.21240234375;1714.8818359375;11145.2099609375;60701.4375
210;822.012451171875;18483.314453125;0.0;1509.0865478515625;19877.19921875;7218.54833984375;1561.3232421875;10993.453125;60464.69140625
211;907.3262329101563;19155.998046875;0.0;1495.3233642578125;19779.59765625;7152.39697265625;1683.4158935546875;10691.2099609375;60864.859375
212;848.0344848632813;19190.55078125;0.0;1498.7664794921875;19603.796875;6750.4541015625;1897.621826171875;11218.2646484375;61007.21484375
213;873.6749267578125;19427.587890625;0.0;1377.5594482421875;19037.37109375;6511.447265625;1533.083984375;11091.90625;59852.31640625
214;838.95947265625;19221.2421875;0.0;1346.3316650390625;19824.37890625;6663.12109375;1745.7706298828125;11079.5;60718.83984375
215;763.5335083007813;18472.578125;0.0;1432.6094970703125;19645.359375;7105.76123046875;1638.901123046875;11053.4775390625;60111.8515625
216;821.6303100585938;19271.3359375;0.0;1384.998779296875;19581.529296875;6550.9306640625;1750.1590576171875;11055.7783203125;60416.05078125
217;720.94921875;19152.126953125;0.0;1435.3673095703125;19487.630859375;6724.33935546875;1545.9129638671875;11186.6318359375;60252.57421875
218;744.3278198242188;18887.953125;0.0;1410.342529296875;19944.708984375;6728.3212890625;1701.1912841796875;11252.90234375;60669.56640625
219;602.6865234375;18807.015625;0.0;1275.197998046875;19836.79296875;6726.1552734375;1588.0875244140625;10517.00390625;59352.76953125
220;622.4011840820313;18488.130859375;0.0;1404.1358642578125;19694.185546875;6730.7841796875;1811.9697265625;11286.953125;60038.2109375
221;570.0523681640625;18626.68359375;0.0;1243.5523681640625;19172.3359375;6754.03857421875;1612.9022216796875;10884.8515625;58864.17578125
222;704.4451904296875;18629.16796875;0.0;1315.7554931640625;19286.32421875;6900.94677734375;1934.890380859375;11449.3271484375;60220.43359375
223;593.7052612304688;18428.4765625;0.0;1375.6624755859375;19517.82421875;6676.46728515625;1791.6390380859375;11526.5732421875;59909.86328125
224;825.0992431640625;18712.3671875;0.0;1558.3607177734375;19601.501953125;6825.80224609375;1930.4859619140625;11210.1767578125;60663.55859375
225;701.6504516601563;18735.8046875;0.0;1419.360107421875;19509.048828125;6531.3994140625;1856.026611328125;10877.6455078125;59630.44921875
226;680.8538208007813;18414.146484375;0.2353329360485077;1569.0135498046875;19202.4921875;6557.9609375;1942.0087890625;10861.9990234375;59228.265625
227;734.16015625;18368.48046875;0.0;1630.292236328125;19908.955078125;6812.7578125;1784.1343994140625;11484.529296875;60722.9140625
228;674.378173828125;18430.259765625;0.0;1645.81201171875;19493.888671875;6688.33447265625;1992.68994140625;11917.5830078125;60842.6484375
229;711.6577758789063;18640.017578125;0.0;1436.845947265625;19445.150390625;6948.58837890625;1734.0291748046875;11732.029296875;60647.8515625
230;821.3358154296875;18448.24609375;0.0;1613.220458984375;19611.56640625;7159.48828125;1810.4681396484375;11336.40625;60800.29296875
231;782.9432983398438;18954.02734375;0.0;1559.2369384765625;19848.201171875;6908.68701171875;1832.8935546875;11550.8388671875;61436.37109375
232;793.6359252929688;18118.841796875;0.0;1600.280517578125;19205.224609375;7124.2919921875;1891.8470458984375;11930.744140625;60664.5859375
233;860.8893432617188;18816.115234375;0.0;1385.036376953125;19574.291015625;6979.4228515625;1806.0684814453125;11485.71875;60907.15234375
234;817.3237915039063;19000.58203125;0.0;1608.187255859375;19501.802734375;6633.6748046875;1915.35302734375;11400.6318359375;60877.25
235;787.0654907226563;18090.068359375;0.2353329360485077;1588.091796875;19682.921875;6722.54638671875;1800.0062255859375;11852.2646484375;60522.921875
236;836.2081909179688;17797.771484375;0.0;1568.6346435546875;20350.953125;6816.01416015625;1804.116943359375;11792.875;60966.19921875
237;754.4210815429688;18094.26171875;0.0;1407.48095703125;19438.900390625;6722.318359375;1847.107177734375;11784.9990234375;60049.0390625
238;728.2122192382813;18421.23046875;0.2353329360485077;1575.3304443359375;20214.033203125;6272.23681640625;1818.1865234375;12229.2890625;61258.58203125
239;805.1609497070313;18412.197265625;0.0;1536.78271484375;19135.888671875;6705.52685546875;1774.1925048828125;11685.0888671875;60054.3984375
240;811.8816528320313;18089.259765625;0.2353329360485077;1514.2447509765625;19476.76171875;6739.73974609375;1770.9854736328125;11965.6611328125;60368.4453125
241;642.8935546875;18204.171875;0.0;1341.010986328125;19349.21484375;6496.05859375;1689.309814453125;11849.5654296875;59571.91796875
242;911.455078125;18344.712890625;0.0;1343.8082275390625;20041.64453125;6452.2666015625;1896.822998046875;11578.7412109375;60569.125
243;881.65625;17742.5234375;0.0;1539.9964599609375;19994.876953125;6909.400390625;1653.4801025390625;11727.85546875;60449.23046875
244;802.1911010742188;18360.12890625;0.2353329360485077;1487.978271484375;19181.900390625;6467.88916015625;1835.74560546875;11343.0869140625;59478.78515625
245;801.3950805664063;18180.763671875;0.0;1482.866943359375;19398.29296875;6938.62255859375;1743.5950927734375;11350.56640625;59895.8046875
246;949.052978515625;17943.35546875;0.2353329360485077;1499.6763916015625;19321.669921875;6665.3486328125;1796.9149169921875;11592.3017578125;59768.0859375
247;730.3253784179688;17429.015625;0.0;1611.804931640625;19764.5546875;6930.82421875;1721.3704833984375;11274.9306640625;59462.4765625
248;836.1130981445313;17534.201171875;0.0;1685.520751953125;19694.51953125;6753.240234375;1788.0908203125;11434.744140625;59726.1328125
249;789.1443481445313;17670.16015625;0.0;1574.974853515625;19433.30859375;7113.017578125;1645.2872314453125;11685.1044921875;59910.5078125
250;721.16650390625;17854.013671875;0.0;1716.6337890625;19856.36328125;6664.38427734375;1793.533447265625;11434.0869140625;60039.796875
251;775.93115234375;17783.705078125;0.0;1609.6497802734375;19634.23046875;6622.5673828125;1900.5869140625;11522.95703125;59849.2890625
252;742.1019287109375;18074.482421875;0.0;1801.267822265625;19278.876953125;6732.2646484375;1856.992919921875;11925.3720703125;60411.0859375
253;674.9518432617188;18331.341796875;0.0;1573.379638671875;19716.87890625;6815.068359375;1798.1033935546875;11477.4921875;60386.90234375
254;715.020751953125;18137.466796875;0.2353329360485077;1576.638671875;20032.390625;6737.08740234375;2034.3477783203125;11856.6279296875;61089.4765625
255;718.869140625;17933.22265625;0.0;1609.9769287109375;19791.92578125;6626.0244140625;1766.6912841796875;12058.5009765625;60504.8671875
256;640.229736328125;17660.826171875;0.0;1504.3436279296875;19553.9765625;6480.86474609375;1716.279541015625;11610.01953125;59166.2265625
257;728.1073608398438;17705.296875;0.0;1575.803955078125;19739.3828125;7093.625;1812.481201171875;11772.0517578125;60426.296875
258;627.4241333007813;17984.693359375;0.0;1470.621337890625;19969.810546875;6850.8359375;1885.6461181640625;11240.2861328125;60028.91796875
259;756.4544067382813;18350.0859375;0.0;1490.174560546875;19321.84765625;6906.68603515625;1691.1746826171875;11824.462890625;60340.43359375
260;684.9581909179688;17441.01171875;0.0;1375.3741455078125;19555.490234375;6429.7333984375;1828.7213134765625;11471.0654296875;58785.90234375
261;601.3722534179688;17907.322265625;0.0;1323.3984375;19827.521484375;6534.61865234375;1856.37646484375;11158.693359375;59208.89453125
262;700.9583129882813;17697.009765625;0.2353329360485077;1288.7283935546875;19619.1875;7028.904296875;1764.317626953125;11321.03125;59420.05859375
263;887.1940307617188;18352.869140625;0.0;1387.5054931640625;19901.177734375;6724.34326171875;1977.542724609375;11188.498046875;60418.6875
264;664.3297119140625;17940.291015625;0.0;1306.9202880859375;19604.701171875;6968.99462890625;1862.12646484375;11289.7060546875;59636.65625
265;792.91796875;18026.732421875;0.0;1596.5780029296875;19302.935546875;6771.58544921875;1886.0826416015625;11219.697265625;59596.23828125
266;713.0509643554688;18181.501953125;0.0;1487.7076416015625;19241.89453125;6781.64453125;2028.276611328125;11530.8427734375;59964.44921875
267;820.8485107421875;18140.7109375;0.0;1410.09228515625;19151.640625;6819.6005859375;1866.6226806640625;10833.83203125;59043.1171875
268;883.3143310546875;17865.41796875;0.0;1547.69970703125;19647.31640625;6712.423828125;1963.169677734375;11381.80859375;60000.72265625
269;795.5587158203125;17866.287109375;0.2353329360485077;1515.382568359375;19677.333984375;6728.77734375;1847.8870849609375;10884.955078125;59316.06640625
270;702.8330688476563;17687.212890625;0.0;1464.681640625;18928.716796875;7004.4951171875;1716.974853515625;11043.732421875;58548.1875
271;721.7003173828125;17826.505859375;0.0;1250.6412353515625;19493.734375;6878.10009765625;1761.73193359375;11357.7529296875;59289.9140625
272;724.8389892578125;17729.375;0.0;1443.222412109375;19999.7734375;6951.90966796875;1935.2310791015625;10726.6982421875;59510.81640625
273;647.8860473632813;18163.982421875;0.2353329360485077;1488.707763671875;18739.34765625;7258.16455078125;1929.5714111328125;11533.197265625;59760.7265625
274;684.1099243164063;18115.728515625;0.2353329360485077;1507.7730712890625;19267.74609375;6715.9248046875;1784.5487060546875;10660.35546875;58736.10546875
275;527.8871459960938;17677.06640625;0.0;1275.3572998046875;19560.0859375;7026.80810546875;1875.64794921875;11296.47265625;59238.9765625
276;734.3255004882813;18132.39453125;0.0;1424.6693115234375;19662.001953125;6845.62255859375;2046.5621337890625;11153.5595703125;59998.68359375
277;662.1011352539063;18113.123046875;0.0;1513.662109375;19248.875;7202.57373046875;1874.589599609375;11082.568359375;59697.05859375
278;767.4686889648438;18333.060546875;0.0;1529.7462158203125;19766.279296875;6853.9697265625;1911.3531494140625;11060.169921875;60221.69921875
279;850.658935546875;17691.517578125;0.0;1570.820556640625;20132.90234375;6641.66162109375;1563.924072265625;11504.4140625;59955.55078125
280;892.0659790039063;18436.568359375;0.0;1657.0013427734375;19675.134765625;6747.95751953125;2041.7364501953125;11644.8212890625;61094.80078125
281;895.8377075195313;18325.4375;0.0;1621.3470458984375;19453.0859375;6911.74462890625;2062.561279296875;10435.9794921875;59705.58203125
282;694.1302490234375;17929.677734375;0.0;1387.638671875;19958.162109375;6883.958984375;1749.007080078125;10827.50390625;59429.81640625
283;629.2064208984375;18234.798828125;0.0;1392.3778076171875;19448.634765625;6996.568359375;1672.15771484375;11271.9580078125;59645.49609375
284;715.38916015625;18589.861328125;0.4706658720970154;1347.8480224609375;19605.08984375;6944.51416015625;1972.2337646484375;11077.666015625;60252.55078125
285;766.7725830078125;18885.828125;0.0;1493.5057373046875;19815.431640625;6710.41455078125;2023.71923828125;11589.369140625;61284.66015625
286;720.191162109375;18631.962890625;0.0;1432.7353515625;19049.373046875;6599.6357421875;1935.6605224609375;11390.7822265625;59759.95703125
287;680.1989135742188;18070.796875;0.0;1556.2408447265625;18977.97265625;7166.8525390625;1851.7733154296875;11256.5625;59560.05859375
288;624.890869140625;18315.75;0.0;1559.9400634765625;18813.380859375;7111.3583984375;1714.8231201171875;11466.2373046875;59605.83203125
289;688.3721923828125;18172.626953125;0.0;1619.6923828125;19671.98046875;6605.1279296875;1731.0936279296875;11499.0078125;59987.65625
290;762.2644653320313;18284.564453125;0.0;1650.3206787109375;20277.017578125;7008.025390625;1746.612060546875;11385.69921875;61114.22265625
291;714.9229736328125;18659.32421875;0.0;1561.0816650390625;19690.69140625;7226.5693359375;1794.0928955078125;11185.6220703125;60832.0234375
292;673.9609375;18119.345703125;0.0;1523.046142578125;20190.154296875;7367.12890625;1688.379150390625;11819.0556640625;61380.79296875
293;785.9443359375;18330.95703125;0.0;1700.0093994140625;20209.1875;7079.03955078125;1681.44189453125;11518.9423828125;61305.203125
294;898.89404296875;19091.09375;0.0;1611.0692138671875;19819.78125;7256.64404296875;1691.2969970703125;11667.84375;62036.28125
295;886.158447265625;18420.611328125;0.0;1631.391845703125;20384.009765625;7014.2724609375;1747.501953125;11514.5537109375;61598.0546875
296;746.92626953125;18369.21875;0.0;1592.477294921875;19616.2109375;7413.90625;1839.6624755859375;11378.1123046875;60956.078125
297;864.6983032226563;18117.837890625;0.0;1572.025634765625;19849.853515625;7354.18603515625;1826.3873291015625;11477.9765625;61062.55859375
298;710.5872802734375;18444.97265625;0.0;1581.6527099609375;19245.876953125;7360.61474609375;1724.5457763671875;11188.970703125;60256.76171875
299;700.0231323242188;18323.57421875;0.0;1515.4576416015625;19469.654296875;6904.16845703125;1518.3623046875;11294.404296875;59725.328125
