STEP;C11;NP;OCB;OCC;OCN;OCP;ONC;PAN;TOTAL
54;1968.7847900390625;0.4706658720970154;2145.635009765625;13240.66796875;3621.3828125;3202.303955078125;19588.46484375;37983.62109375;81751.515625
55;1939.9759521484375;0.9413317441940308;1969.554443359375;12722.7998046875;3241.223876953125;3213.36328125;18478.388671875;37391.08203125;78957.359375
56;2100.3896484375;4.000659942626953;2040.3687744140625;13162.322265625;3251.0908203125;3261.37646484375;19028.71484375;37619.04296875;80467.28125
57;1941.05517578125;3.059328079223633;1976.729248046875;12739.8837890625;3446.415771484375;3378.154052734375;18871.158203125;37792.15625;80148.5
58;2007.5125732421875;1.8826634883880615;2274.271240234375;13021.8642578125;3460.810791015625;3102.17822265625;18905.857421875;38004.0;80778.3359375
59;2079.9765625;1.1766645908355713;2176.9658203125;13889.33203125;3135.646484375;3230.31884765625;19424.48046875;37448.7578125;81386.640625
60;2065.81396484375;0.9413317441940308;2247.438720703125;13693.1591796875;3189.80517578125;3082.962646484375;19388.45703125;37661.0390625;81329.7890625
61;1988.944091796875;1.6473305225372314;2195.474609375;13872.2177734375;3360.688720703125;3199.23828125;19377.1171875;37576.390625;81571.7578125
62;1949.72021484375;0.0;2314.59619140625;13578.30078125;3631.24169921875;3459.248291015625;19377.99609375;37625.6796875;81936.953125
63;2179.542236328125;0.0;2149.446533203125;13110.0224609375;3359.37158203125;3451.01123046875;18951.015625;38767.58203125;81968.125
64;2126.15380859375;0.0;2369.78564453125;13478.7841796875;3621.673583984375;3146.01708984375;19165.822265625;38383.1953125;82291.5
65;2148.13330078125;0.7059987783432007;2249.792236328125;13854.2578125;3292.05419921875;3215.281982421875;19104.71875;38032.61328125;81897.3203125
66;2045.8828125;0.0;2222.903076171875;13301.7861328125;3470.154541015625;3208.64208984375;19178.537109375;37886.078125;81314.15625
67;2199.770263671875;3.294661045074463;2200.6455078125;13189.8623046875;3498.29296875;3255.889892578125;18650.84375;37332.03125;80330.3828125
68;2523.04150390625;2.5886621475219727;2429.777099609375;13549.6708984375;3443.46923828125;3261.16162109375;19619.06640625;38083.17578125;82912.0703125
69;1985.7435302734375;1.1766645908355713;2156.285888671875;12996.365234375;3472.181884765625;3100.21484375;19717.2578125;37527.51953125;80956.9921875
70;2134.6884765625;1.1766647100448608;2215.644775390625;13363.9599609375;3372.175048828125;3050.97900390625;19685.478515625;37722.43359375;81546.671875
71;1967.71630859375;2.3533291816711426;2186.448974609375;13614.0869140625;3138.604248046875;2938.0087890625;19000.638671875;37701.6875;80549.609375
72;1612.2646484375;0.4706658720970154;2084.54931640625;12514.5732421875;3130.44580078125;3309.473876953125;19476.517578125;37786.359375;79914.546875
73;1809.541748046875;1.4119975566864014;2025.8709716796875;12436.1962890625;3436.06689453125;3176.62060546875;19657.751953125;38298.41796875;80841.8515625
74;1740.75439453125;0.4706658720970154;2038.3072509765625;12274.6298828125;3264.2353515625;2893.176025390625;19291.677734375;38560.23828125;80063.4296875
75;1626.2945556640625;0.0;1699.7537841796875;12486.0205078125;3304.6494140625;3040.377197265625;19332.90234375;38415.94140625;79906.03125
76;1659.62060546875;0.4706658720970154;1781.61083984375;12557.7470703125;3207.088134765625;3006.5263671875;18705.912109375;38512.66015625;79432.0
77;1894.6484375;0.2353329360485077;1947.449462890625;12654.546875;3184.936279296875;3060.944091796875;19232.193359375;37973.91796875;79948.84375
78;1990.8294677734375;0.0;1919.4072265625;12406.615234375;3140.5732421875;3075.6298828125;19033.44140625;38150.12109375;79716.6796875
79;1736.1038818359375;0.2353329360485077;1739.88818359375;12061.419921875;3446.837646484375;3117.004638671875;18915.625;38395.234375;79412.4765625
80;1914.0892333984375;0.7059987783432007;2042.4327392578125;12422.87109375;3228.10009765625;3029.68798828125;19267.859375;38305.21484375;80211.5078125
81;1982.7213134765625;0.0;1920.67236328125;12976.455078125;3178.8798828125;2907.972900390625;18891.37109375;37583.48828125;79441.6953125
82;1790.5906982421875;0.2353329360485077;2092.20458984375;12727.9658203125;3209.945556640625;2866.623046875;19340.6484375;38094.6875;80122.8828125
83;2055.9248046875;0.7059987783432007;2098.097900390625;12409.6318359375;3619.42041015625;2915.810791015625;18664.87890625;37969.859375;79734.390625
84;2001.884765625;0.0;2160.72607421875;12656.3876953125;3375.0673828125;2876.613525390625;18899.328125;38251.31640625;80220.984375
85;2023.182861328125;0.0;2301.5751953125;12703.068359375;3680.599365234375;3162.172607421875;19233.0078125;37729.94140625;80833.375
86;2163.717529296875;0.0;2192.698974609375;12927.724609375;3564.255859375;2809.514404296875;19162.853515625;37690.62890625;80511.359375
87;2211.98095703125;0.0;2269.63916015625;12911.474609375;3381.036376953125;2760.6923828125;18863.685546875;37495.8359375;79894.3828125
88;2077.890380859375;0.2353329360485077;1934.39599609375;12542.8251953125;3040.656982421875;2793.95263671875;19306.59375;37622.4609375;79319.3359375
89;2197.46240234375;0.0;2134.771728515625;12930.6484375;3221.665283203125;2814.890380859375;18847.7421875;37040.75;79188.1328125
90;2141.173095703125;0.0;2192.356201171875;12948.3671875;3389.6982421875;2853.79052734375;19561.267578125;37970.3984375;81057.25
91;1904.266845703125;0.0;2120.409423828125;12637.3134765625;3521.303466796875;2710.8876953125;19623.69140625;37284.765625;79802.609375
92;2002.548828125;0.0;1984.3001708984375;13048.501953125;3423.541748046875;2778.3740234375;19275.236328125;36648.0546875;79160.6015625
93;1985.0594482421875;0.0;2074.6142578125;13234.0732421875;3274.4892578125;2737.341796875;18829.1953125;36836.72265625;78971.609375
94;1875.04541015625;0.0;1887.6102294921875;12922.2431640625;3579.451904296875;2583.66455078125;19314.099609375;36947.234375;79109.2578125
95;2047.3343505859375;1.8826634883880615;1844.756591796875;12979.07421875;3538.60009765625;2633.376953125;19820.3046875;36906.5703125;79772.015625
96;1886.977294921875;1.1766647100448608;1851.0086669921875;12757.5029296875;3305.41552734375;2548.822265625;19318.34375;36591.62109375;78260.9375
97;2068.14013671875;0.2353329360485077;1893.883056640625;12684.5791015625;3381.580078125;2717.99658203125;19465.7734375;36625.98046875;78838.4375
98;2023.5347900390625;0.0;2050.45458984375;12823.7314453125;3557.302978515625;2688.759765625;19895.84375;36678.62109375;79718.5546875
99;2099.72900390625;0.2353329360485077;1966.9329833984375;12596.5537109375;3327.466064453125;2738.99560546875;19602.890625;36517.91015625;78850.7421875
100;1950.2669677734375;0.0;2066.21923828125;13034.046875;3303.1416015625;2597.2861328125;20063.84375;37902.75390625;80917.765625
101;2060.228515625;0.7059987783432007;1959.7049560546875;12806.0849609375;3350.5869140625;2711.470703125;19838.447265625;37361.4609375;80088.8203125
102;1993.783203125;0.2353329360485077;2050.44091796875;12663.46484375;3557.55126953125;2643.18994140625;18928.830078125;37620.6875;79458.2890625
103;2109.64794921875;0.4706658720970154;1888.7716064453125;13281.1455078125;3456.11669921875;2574.759033203125;19133.193359375;36926.8828125;79370.9609375
104;1731.35791015625;0.2353329360485077;1824.9996337890625;12726.2177734375;3392.731689453125;2590.3837890625;19763.470703125;36486.06640625;78515.5
105;1821.0714111328125;0.0;1995.6865234375;12763.623046875;3172.19677734375;2902.04150390625;19220.650390625;36604.68359375;78479.875
106;1957.726318359375;0.0;2038.360595703125;13114.8232421875;3264.751220703125;2837.915771484375;19289.01953125;36674.69921875;79177.234375
107;2001.181640625;0.0;1956.7847900390625;13154.2490234375;3151.91015625;2903.551025390625;19319.51171875;36882.0703125;79369.21875
108;2091.315673828125;0.7059987783432007;2059.577880859375;12971.779296875;3685.255615234375;2817.128662109375;19974.4765625;37138.3984375;80738.515625
109;1967.0218505859375;0.2353329360485077;2023.36572265625;12985.7412109375;3680.8828125;2982.438720703125;19965.162109375;36721.70703125;80326.8515625
110;1911.53271484375;0.0;1931.185791015625;12893.5322265625;3419.1826171875;2985.2314453125;19867.462890625;36172.64453125;79180.7890625
111;1780.5699462890625;0.2353329360485077;1858.8250732421875;13279.345703125;3298.42431640625;2934.28759765625;19371.3515625;36489.89453125;79012.953125
