STEP;C11;NCL;NP;OCB;OCC;OCM;OCN;ONC;TOTAL
201;1261.2662353515625;8378.2412109375;0.0;2109.934814453125;16645.365234375;1977.607177734375;5707.51904296875;32001.427734375;68081.0390625
202;1128.0472412109375;8158.80126953125;0.0;2103.602294921875;16806.646484375;1897.646484375;6112.6279296875;32949.5625;69156.640625
203;1155.7080078125;8162.318359375;0.0;2106.671875;16774.078125;1989.34912109375;6474.7998046875;33230.296875;69892.8671875
204;1058.4229736328125;8408.2529296875;0.7059987783432007;2024.228759765625;17000.060546875;2054.57568359375;6373.86865234375;34351.109375;71270.96875
205;1157.7322998046875;8179.14013671875;0.2353329360485077;2193.127685546875;16839.515625;1891.0802001953125;6336.146484375;32573.3828125;69170.0078125
206;1029.24462890625;8380.7119140625;0.0;2124.714111328125;16225.16015625;2034.400634765625;6234.447265625;33831.26953125;69859.65625
207;1073.0343017578125;7881.31494140625;0.0;2223.823486328125;16618.06640625;2006.482177734375;6283.37158203125;33444.2421875;69530.0546875
208;848.7334594726563;8214.126953125;0.4706658720970154;2021.473876953125;16695.7578125;1953.6221923828125;6248.04248046875;33115.4375;69097.375
209;907.29833984375;7807.28857421875;0.0;2031.32080078125;17090.7734375;1891.0426025390625;6055.01953125;32402.021484375;68184.2578125
210;1061.936279296875;7636.4677734375;0.2353329360485077;2207.636474609375;17213.58984375;1906.6964111328125;6445.64697265625;32915.64453125;69387.3515625
211;1022.5657348632813;7815.63134765625;0.0;2009.755126953125;16682.322265625;1786.9083251953125;6540.55029296875;33242.0546875;69099.3359375
212;1089.71875;7690.79345703125;0.0;2134.61279296875;16907.205078125;2021.8765869140625;6261.8544921875;33170.703125;69276.546875
213;1212.752197265625;7540.3349609375;1.4119975566864014;2184.364013671875;16964.8046875;2120.5263671875;5770.65185546875;32483.708984375;68278.0703125
214;1107.3143310546875;7811.3056640625;0.2353329360485077;2142.41796875;15780.880859375;2048.373046875;5894.90673828125;32942.515625;67727.6171875
215;1163.2486572265625;7552.82373046875;0.0;2027.3018798828125;16245.4326171875;2082.923828125;5763.439453125;32803.9921875;67638.828125
216;1261.4632568359375;7995.7724609375;0.4706658720970154;1895.294921875;17027.14453125;2035.972412109375;6107.0068359375;32908.13671875;69230.8359375
217;1263.0546875;7960.44873046875;0.4706658720970154;2095.2685546875;16413.1796875;2085.53564453125;6221.9912109375;32192.630859375;68232.234375
218;1074.84375;7787.634765625;0.4706658720970154;1936.289306640625;16628.7734375;2083.27734375;6618.79345703125;33490.15625;69619.921875
219;1151.6259765625;7637.60400390625;0.2353329360485077;2108.119384765625;16658.259765625;2210.59375;6157.244140625;33071.7890625;68995.109375
220;1014.2841796875;7954.8798828125;0.9413317441940308;2265.34423828125;16473.21875;2280.37353515625;5939.021484375;33227.07421875;69154.7421875
221;1186.4920654296875;7871.35205078125;1.8826634883880615;2011.344970703125;16476.181640625;2141.567138671875;6214.71533203125;33229.84765625;69133.046875
222;1102.5648193359375;7616.16650390625;0.0;1715.629150390625;15946.384765625;2102.88671875;5856.369140625;32331.044921875;66670.6328125
223;1068.8387451171875;7756.08544921875;0.2353329360485077;1805.1492919921875;16773.03125;2156.000732421875;6502.52294921875;32370.546875;68432.0
224;1013.4304809570313;7348.70849609375;0.2353329360485077;2021.3751220703125;16594.15625;2091.65380859375;6169.86865234375;32843.6640625;68082.65625
225;990.526611328125;7288.2685546875;0.0;2041.61474609375;16068.0263671875;2150.943603515625;6407.81982421875;32238.869140625;67185.546875
226;1046.0517578125;7712.41650390625;0.2353329360485077;1974.9893798828125;16236.716796875;1925.4183349609375;5690.2197265625;32132.955078125;66718.5390625
227;1071.42431640625;7565.47216796875;0.0;1977.119384765625;16461.5390625;2074.950439453125;5764.84130859375;32285.59375;67200.328125
228;1054.884033203125;7405.80029296875;0.2353329360485077;2344.810791015625;16613.9375;2091.439697265625;6152.13037109375;32484.552734375;68147.609375
229;1047.5013427734375;7358.1923828125;0.2353329360485077;2279.415283203125;17149.990234375;1980.5438232421875;5830.97607421875;33029.24609375;68675.984375
230;1090.2474365234375;7658.15625;0.4706658720970154;2440.75390625;16924.470703125;1932.6656494140625;6416.5224609375;33932.078125;70394.9296875
231;997.5354614257813;7338.3701171875;0.0;2408.522705078125;16812.154296875;2117.35986328125;5921.521484375;33033.7578125;68628.96875
232;1018.1427612304688;7308.06103515625;0.4706658720970154;2328.95751953125;16617.638671875;2072.02197265625;5986.2216796875;33623.359375;68954.859375
233;1240.39990234375;7501.029296875;0.4706658720970154;2203.90576171875;17535.267578125;2109.420166015625;6161.603515625;33314.46875;70066.1875
234;1219.80615234375;7643.76220703125;0.0;2259.84521484375;17221.876953125;2114.908447265625;6132.2001953125;32926.62890625;69518.8359375
235;966.1253662109375;7533.2001953125;1.1766647100448608;2295.3134765625;16352.1181640625;2236.23291015625;6130.29248046875;33168.82421875;68682.8828125
236;1096.1014404296875;7598.9091796875;0.9413317441940308;2114.428466796875;17106.1875;2173.31201171875;6246.123046875;33250.78515625;69586.6171875
237;1097.7467041015625;7657.599609375;0.0;2069.79541015625;17032.666015625;2169.26025390625;6073.73583984375;33004.60546875;69105.0859375
238;1134.9923095703125;7815.1318359375;0.0;2174.272705078125;16647.55078125;2180.759765625;5946.03515625;33023.484375;68921.7421875
239;853.564697265625;7928.7314453125;0.4706658720970154;1931.950439453125;15962.0712890625;2177.277099609375;6242.60498046875;32711.5234375;67807.78125
240;902.8109130859375;7764.93701171875;1.8826634883880615;2053.31494140625;15817.0224609375;2045.8011474609375;6112.5283203125;33025.88671875;67723.8203125
241;1007.1435546875;7969.59033203125;1.6473305225372314;2236.336181640625;16155.41015625;2226.04833984375;6411.0966796875;32984.9609375;68991.9140625
242;1281.2564697265625;7944.97509765625;3.294661283493042;1951.51318359375;15697.83203125;2258.358642578125;5697.7255859375;33179.3203125;68013.9296875
243;1077.210205078125;7721.73681640625;1.4119975566864014;2041.4454345703125;15905.7724609375;2061.525146484375;6304.92578125;32696.71875;67810.390625
244;1192.694091796875;7908.203125;0.2353329360485077;2015.500732421875;16315.6826171875;2078.480224609375;6043.4697265625;33065.75;68619.703125
245;1095.427734375;8154.54345703125;0.7059987783432007;2088.17236328125;16635.173828125;2098.59619140625;5958.15380859375;32597.74609375;68628.3359375
246;1260.6805419921875;7576.37451171875;1.8826634883880615;1947.8856201171875;16823.177734375;2011.11376953125;6363.2412109375;32144.349609375;68128.125
247;1270.4012451171875;7556.95654296875;1.411997675895691;1939.024658203125;16373.455078125;2129.5126953125;6074.96240234375;33137.69921875;68483.171875
248;1048.1158447265625;7699.62841796875;0.0;1878.1441650390625;16792.240234375;2074.21044921875;6174.177734375;32627.994140625;68294.0
249;1095.3660888671875;7938.68017578125;1.4119975566864014;2040.0596923828125;16495.61328125;2348.525634765625;6191.29150390625;33453.54296875;69564.2421875
250;1121.47705078125;7379.61083984375;2.1179964542388916;1986.6485595703125;16587.439453125;2135.564208984375;6303.9091796875;32292.0234375;67808.359375
251;1267.9996337890625;7226.70654296875;0.0;2187.43017578125;16863.669921875;2061.055419921875;6102.1669921875;33137.4453125;68846.1796875
252;1191.5025634765625;7587.6337890625;0.2353329360485077;2378.516845703125;16559.28125;2219.908203125;6070.3466796875;33306.55859375;69313.6171875
253;1073.7366943359375;7429.01611328125;0.4706658720970154;2181.0244140625;17338.892578125;2213.816650390625;6464.68310546875;33113.4140625;69814.53125
254;1072.9495849609375;7368.447265625;0.4706658720970154;2176.171875;16660.6328125;2153.71923828125;6384.9013671875;32761.541015625;68578.6171875
255;903.068603515625;7866.74072265625;0.0;2036.8807373046875;16727.205078125;2256.97265625;6315.3896484375;33127.2109375;69233.2890625
256;1024.1197509765625;7300.947265625;0.4706658720970154;2103.981201171875;16566.607421875;2172.893798828125;5713.66064453125;32575.556640625;67457.71875
257;1065.570556640625;7068.36669921875;0.0;2173.078125;16267.3193359375;2050.987060546875;6309.05029296875;33288.77734375;68222.7734375
258;1165.665771484375;7114.197265625;0.0;2208.1142578125;16820.22265625;2230.425537109375;6002.92041015625;32642.953125;68184.0703125
259;1063.34130859375;7272.31640625;2.1179964542388916;2226.347900390625;16796.37890625;1772.26025390625;5902.046875;32362.25;67396.6171875
260;1135.4119873046875;7504.1474609375;0.9413317441940308;2151.443359375;16405.1484375;2094.6162109375;6151.27197265625;32949.34765625;68391.984375
261;1211.05810546875;7382.01953125;0.0;2154.408935546875;16335.9736328125;2090.304931640625;6506.3759765625;32832.609375;68512.203125
262;1246.0540771484375;7124.51611328125;0.7059987783432007;1985.0042724609375;16518.068359375;2115.060546875;5953.2861328125;33274.09765625;68216.375
263;1135.830078125;7459.16796875;2.8239951133728027;1941.42724609375;16487.669921875;2136.56640625;6423.54833984375;32394.890625;67981.5234375
264;1025.2552490234375;7768.146484375;0.0;1925.5467529296875;16649.23828125;2006.18310546875;6112.11474609375;33075.48828125;68561.59375
265;867.43212890625;7281.89453125;0.0;1708.9862060546875;16242.369140625;2069.548095703125;6011.240234375;32570.111328125;66751.0625
266;1162.0596923828125;7444.73828125;1.4119975566864014;1925.81591796875;16331.654296875;2005.57958984375;6136.443359375;32825.66015625;67832.8203125
267;873.6577758789063;7395.74072265625;0.0;1910.2147216796875;16499.20703125;1967.177001953125;6261.1923828125;33034.1171875;67940.921875
268;783.795654296875;7207.10595703125;0.4706658720970154;2142.905517578125;16204.5712890625;1968.765625;5612.52587890625;32268.908203125;66188.5703125
269;809.6763916015625;7448.53515625;0.0;1990.36767578125;17014.771484375;2007.2913818359375;6193.9482421875;32030.11328125;67494.4453125
270;979.75;7692.71630859375;0.0;2195.413818359375;17169.47265625;2011.269775390625;6548.45556640625;32576.359375;69173.15625
271;1052.8331298828125;7573.6005859375;0.2353329360485077;2301.93115234375;16518.62109375;1914.6168212890625;6123.296875;33328.72265625;68813.5625
272;1024.62060546875;7595.5048828125;0.4706658720970154;2235.037353515625;16240.7060546875;1886.486083984375;6100.630859375;33275.84765625;68358.9609375
273;1055.2991943359375;7613.67236328125;0.0;2297.196044921875;17333.515625;2027.0234375;6095.1484375;32420.607421875;68842.03125
274;989.231689453125;7310.04931640625;0.0;2330.477294921875;17014.2109375;1921.0068359375;6174.83447265625;32582.1015625;68321.421875
275;934.0112915039063;7306.048828125;0.4706658720970154;2341.280029296875;16665.02734375;2043.58544921875;6376.46484375;33604.27734375;69270.8671875
276;1109.317138671875;7343.66015625;0.0;2302.6337890625;16479.72265625;1961.600341796875;6354.24658203125;33193.05859375;68743.8984375
277;1142.6385498046875;7490.61669921875;0.0;2136.197265625;16656.619140625;1953.4202880859375;6427.31689453125;32667.091796875;68473.4453125
278;1102.166259765625;7552.76904296875;0.0;2461.019775390625;16272.3681640625;2076.298583984375;6441.74853515625;33603.890625;69509.9296875
279;1112.069091796875;7785.63330078125;0.0;2127.682373046875;16654.83203125;1981.8577880859375;6805.85009765625;33342.90234375;69810.578125
280;994.1163940429688;7375.17041015625;0.0;2084.89892578125;17220.947265625;1863.5621337890625;6802.0810546875;33546.52734375;69886.765625
281;1065.4427490234375;7629.86474609375;0.4706658720970154;2294.62060546875;16285.6904296875;1934.973388671875;6288.400390625;33548.3828125;69047.5625
282;976.2020874023438;7936.62646484375;0.0;2233.71044921875;16295.875;1858.673583984375;6288.20947265625;32807.2109375;68396.1328125
283;813.0859985351563;7630.0576171875;0.0;2225.073974609375;16558.091796875;1836.3310546875;6293.0771484375;32934.98828125;68290.1015625
284;855.2963256835938;7662.900390625;0.9413317441940308;2344.327880859375;16164.0947265625;2050.94189453125;5823.84033203125;33912.87890625;68815.0390625
285;1015.746337890625;7647.47802734375;0.0;2198.970947265625;16293.564453125;1954.7171630859375;6337.30029296875;32723.134765625;68170.4765625
286;910.9514770507813;7338.61474609375;0.0;2291.889892578125;16848.7109375;1851.448486328125;5949.4775390625;33329.51171875;68520.3046875
287;1100.4647216796875;7608.892578125;1.1766647100448608;2293.333740234375;16784.951171875;1832.689208984375;5707.3388671875;34567.80859375;69896.203125
288;1077.6925048828125;7704.439453125;0.2353329360485077;2179.48193359375;16233.966796875;1893.825439453125;6465.0634765625;32997.734375;68552.0390625
289;962.8272094726563;7538.91259765625;0.0;2045.5185546875;15870.1728515625;1978.4014892578125;6254.18994140625;31962.37890625;66612.0625
290;1089.1783447265625;7562.65087890625;0.2353329360485077;1898.833251953125;16254.8076171875;1782.3446044921875;6293.9228515625;32473.095703125;67354.796875
291;1079.1146240234375;7338.501953125;0.2353329360485077;2048.315673828125;16220.5576171875;1838.377197265625;6097.3095703125;32755.828125;67377.8828125
292;1034.1385498046875;7619.92333984375;0.0;2335.473876953125;16865.341796875;1866.044921875;6241.6826171875;33288.42578125;69250.5546875
293;1080.2099609375;7623.212890625;0.0;2194.6005859375;16932.083984375;1819.2548828125;5913.62158203125;32773.49609375;68336.0078125
294;982.855712890625;7887.26318359375;0.0;2408.052734375;17741.775390625;1743.072021484375;6346.6875;34135.484375;71244.9375
295;1057.3443603515625;7676.92529296875;0.0;2434.10986328125;16798.2890625;1858.517333984375;6287.98486328125;33783.640625;69896.2734375
296;972.7864379882813;7273.462890625;0.0;2437.382080078125;16987.0;1779.373779296875;5894.62646484375;33188.30859375;68532.8046875
297;933.6376953125;7847.71923828125;0.0;2322.203857421875;16850.455078125;1742.81689453125;6171.1552734375;31891.28515625;67758.8984375
298;824.2277221679688;7869.72021484375;0.0;2306.56640625;16803.53125;1848.123046875;5777.69775390625;33019.78125;68449.1875
299;1071.19287109375;7997.7568359375;0.0;2377.73828125;16550.0546875;1931.4078369140625;6205.8671875;32933.40625;69066.984375
