STEP;C11;DOX;NP;OCB;OCC;OCD;OCN;ONC;TOTAL
46;2651.1298828125;47243.4609375;0.2353329360485077;2119.357177734375;5647.4609375;1758.7210693359375;3086.66796875;17643.306640625;80150.609375
47;2683.88037109375;46556.875;0.0;1958.7410888671875;5182.69873046875;1570.052490234375;3073.35986328125;17069.8828125;78095.7109375
48;2531.3037109375;47003.62890625;0.0;2016.579833984375;6072.693359375;1623.799560546875;2910.52001953125;17130.978515625;79289.8671875
49;2745.01171875;46273.75;0.0;2216.0556640625;5956.2294921875;1675.4593505859375;3048.548828125;16718.72265625;78634.140625
50;2501.4658203125;47135.01171875;0.0;2168.487548828125;5883.31005859375;1691.3359375;3261.040283203125;17447.037109375;80088.203125
51;2775.187744140625;47655.08203125;0.0;2138.29833984375;5419.69482421875;1761.072021484375;3599.0234375;17473.05078125;80821.78125
52;2779.356689453125;47294.66015625;0.0;2064.32568359375;5675.75634765625;1699.9661865234375;3067.30419921875;17097.7890625;79679.5
53;2750.508056640625;47600.0390625;0.0;2097.3447265625;5835.4052734375;1745.6395263671875;3402.514892578125;16943.625;80375.3046875
54;2718.387939453125;47673.8125;0.2353329360485077;2061.079833984375;6017.40380859375;1602.4498291015625;3462.115478515625;17127.71484375;80663.2734375
55;2582.56494140625;47354.1015625;0.0;1869.342041015625;6005.478515625;1640.8695068359375;3434.307373046875;17360.1484375;80246.859375
56;2705.573974609375;47572.54296875;0.4706658720970154;1985.540283203125;5860.3349609375;1586.7314453125;3185.785888671875;17772.31640625;80669.5234375
57;2598.4697265625;47171.0390625;0.0;1791.6888427734375;5785.04248046875;1638.393798828125;3030.29931640625;17523.685546875;79538.875
58;2635.651123046875;47104.109375;0.0;2015.2152099609375;6220.7900390625;1758.967041015625;3076.91357421875;17789.55078125;80601.3046875
59;2557.884033203125;46645.4140625;0.0;2153.05517578125;6047.5478515625;1580.964111328125;3353.398681640625;17187.841796875;79526.2734375
60;2464.587890625;46651.35546875;0.0;1831.764892578125;5436.18798828125;1536.6602783203125;3491.151123046875;17069.09375;78480.8125
61;2294.201416015625;47130.00390625;0.0;1746.723876953125;5398.06884765625;1482.0806884765625;3100.35791015625;17130.79296875;78282.0546875
62;2505.81884765625;47351.16796875;0.0;1665.100830078125;5145.86572265625;1622.9072265625;3044.442626953125;17278.125;78613.65625
63;2709.581787109375;47263.515625;0.4706658720970154;1801.1744384765625;5861.28759765625;1634.9462890625;2923.49365234375;17094.66015625;79289.421875
64;2276.40283203125;47418.359375;0.2353329360485077;1822.4932861328125;5363.28076171875;1491.24755859375;3093.5390625;17108.595703125;78574.40625
65;2549.943115234375;46866.59375;0.0;1946.4552001953125;5443.169921875;1794.95654296875;3338.927978515625;16809.115234375;78749.2421875
66;2283.447509765625;47074.359375;0.0;1974.77978515625;5527.99462890625;1688.5491943359375;3039.89599609375;17157.126953125;78746.3125
67;2424.843017578125;47303.3984375;0.0;2000.4840087890625;5274.12353515625;1582.2138671875;3166.920654296875;17296.892578125;79049.125
68;2217.691162109375;46968.03125;0.0;1886.0413818359375;5087.14453125;1669.9091796875;2984.81591796875;17152.298828125;77965.9296875
69;2239.293701171875;47496.28125;0.0;1841.2623291015625;5123.70458984375;1583.3134765625;2989.631103515625;17659.546875;78932.8984375
70;2269.20849609375;47191.3125;0.0;1696.8587646484375;5007.27734375;1549.6602783203125;3124.625244140625;17718.453125;78557.4921875
71;2251.082763671875;47195.23046875;0.0;1930.234375;4823.220703125;1464.726806640625;3090.9501953125;16804.40234375;77560.0703125
72;1912.48193359375;46983.046875;0.0;1953.7137451171875;4990.0771484375;1474.802734375;2930.754150390625;17716.560546875;77961.5546875
73;2014.1005859375;45883.0;0.0;1879.7042236328125;5268.14794921875;1513.5994873046875;3162.55810546875;17234.083984375;76955.15625
74;2221.565673828125;46720.73046875;0.0;1745.684814453125;5320.20263671875;1574.9832763671875;3313.162841796875;16639.693359375;77535.9765625
75;2238.116455078125;46071.09765625;0.0;1936.6318359375;5384.65185546875;1535.9542236328125;3083.479248046875;17834.244140625;78084.1796875
76;2340.54150390625;45859.65234375;0.0;1860.23828125;5120.1767578125;1569.371826171875;3077.682373046875;17282.572265625;77110.296875
77;2144.420166015625;45922.70703125;0.0;1730.53515625;5188.5341796875;1591.236083984375;3031.69775390625;17269.111328125;76878.4453125
78;2243.26171875;45293.546875;0.0;1786.738525390625;5632.4697265625;1706.0767822265625;3145.154296875;17291.6171875;77098.90625
79;2508.492431640625;45156.44921875;0.0;2037.4456787109375;5488.009765625;1610.195556640625;3306.1708984375;18433.880859375;78540.6796875
80;2385.851806640625;46012.6875;0.2353329360485077;1888.1973876953125;5661.619140625;1555.552001953125;3125.52880859375;18362.205078125;78992.1953125
81;2455.5595703125;46028.5546875;0.0;1926.6419677734375;5359.51611328125;1560.569580078125;3159.028564453125;18357.744140625;78847.84375
82;2391.66015625;46198.5390625;0.2353329360485077;1932.6651611328125;5472.03759765625;1738.62646484375;3234.893798828125;18155.46484375;79124.46875
83;2423.197265625;45143.27734375;0.0;1810.27783203125;5537.01513671875;1655.164794921875;3445.724365234375;18187.046875;78201.828125
84;2433.26806640625;44802.2265625;0.7059987783432007;1834.61328125;6102.302734375;1542.6593017578125;3391.65185546875;18549.2421875;78656.578125
85;2281.77392578125;44886.25390625;0.0;1744.9796142578125;5549.06005859375;1497.437255859375;3616.546875;18098.662109375;77674.9609375
86;2366.868896484375;45323.35546875;0.2353329360485077;1713.3677978515625;5565.42822265625;1592.8314208984375;3935.10888671875;18226.083984375;78723.2734375
87;2178.69384765625;44892.66796875;0.0;1627.60107421875;5384.943359375;1582.782470703125;3329.187744140625;17960.3125;76956.484375
88;2124.89208984375;45826.8203125;0.0;2058.985107421875;5135.6123046875;1455.050048828125;3166.686767578125;18030.20703125;77798.375
89;2218.30615234375;45476.6015625;0.0;2060.726806640625;5913.203125;1479.15185546875;3415.367431640625;17907.951171875;78471.359375
90;2172.19580078125;45444.59375;0.0;1825.151123046875;5959.95849609375;1373.6434326171875;3432.345703125;17954.080078125;78162.1328125
91;2316.246337890625;45044.28515625;0.0;1939.3704833984375;5324.43603515625;1469.5098876953125;3457.41015625;18420.20703125;77971.4375
92;2394.691650390625;45396.046875;0.0;1752.9404296875;5778.97412109375;1292.2606201171875;3709.3662109375;18049.8671875;78374.3828125
93;2256.452880859375;45120.0625;0.0;1865.18603515625;5675.30126953125;1463.180908203125;3207.761962890625;17363.3828125;76951.234375
94;2253.660888671875;45361.078125;0.0;1947.5992431640625;5886.0966796875;1380.4796142578125;3364.58349609375;17147.263671875;77341.0234375
95;2452.926025390625;44993.125;0.0;1717.43359375;5721.9228515625;1251.6134033203125;3397.444580078125;17105.662109375;76640.2421875
96;2237.415283203125;45547.76171875;0.0;1673.714599609375;5466.0703125;1482.89013671875;3438.595947265625;17782.484375;77629.15625
97;2184.313720703125;45527.33984375;0.0;1877.0421142578125;5790.7470703125;1369.4766845703125;3464.98046875;17224.73828125;77438.8984375
98;2485.019775390625;45320.00390625;0.0;1899.3353271484375;6185.98095703125;1384.064453125;3340.418701171875;17041.19921875;77656.1953125
99;2163.857666015625;45705.81640625;0.4706658720970154;1748.9888916015625;6214.72607421875;1360.45751953125;3497.132568359375;17709.685546875;78401.3515625
100;2335.766357421875;45718.328125;0.0;1853.922607421875;6149.87109375;1401.8515625;3691.23828125;17754.619140625;78905.5234375
101;2322.495849609375;45199.97265625;0.0;1768.3619384765625;6004.46630859375;1408.8612060546875;3470.281982421875;17646.19140625;77820.71875
102;2391.150390625;44712.33984375;0.2353329360485077;1966.186767578125;6044.58544921875;1293.107666015625;3227.9443359375;17401.5859375;77037.015625
103;2251.6982421875;44708.55078125;0.0;1735.9805908203125;5544.43017578125;1598.954345703125;3363.14404296875;16955.3515625;76158.046875
104;2357.18212890625;44064.05078125;0.0;1904.62939453125;5152.42431640625;1270.5997314453125;3249.775390625;17401.05859375;75399.71875
105;2366.162841796875;44095.5234375;0.0;1703.63671875;5617.89453125;1354.3736572265625;3045.80908203125;17434.14453125;75617.40625
106;2410.933349609375;43744.51171875;0.0;1853.5330810546875;5484.56591796875;1374.68408203125;3211.894287109375;17478.0546875;75558.28125
107;2542.054443359375;43469.69140625;0.0;1755.052001953125;5737.96533203125;1306.781982421875;3639.98974609375;16725.904296875;75177.453125
108;2227.377197265625;43941.4296875;0.0;1793.767333984375;5635.373046875;1438.0560302734375;3439.66552734375;17008.69921875;75484.390625
109;2234.57080078125;43528.48828125;0.2353329360485077;1695.1368408203125;5589.76318359375;1524.2218017578125;3541.13232421875;17426.279296875;75539.6015625
110;2185.387451171875;43861.83203125;0.0;1652.907958984375;5535.189453125;1569.3341064453125;3130.46826171875;17706.27734375;75641.421875
111;2489.131591796875;43590.2890625;0.0;1709.7611083984375;5636.06494140625;1474.168701171875;3169.12109375;17078.830078125;75147.59375
112;2310.78125;43400.41015625;0.0;1598.305908203125;5383.22900390625;1520.254638671875;3333.569091796875;18069.6015625;75616.15625
113;2428.19873046875;43785.21484375;0.2353329360485077;1706.3145751953125;5609.8291015625;1410.571044921875;3558.716064453125;17910.193359375;76409.2421875
114;2605.0693359375;43587.1171875;1.1766647100448608;1816.0526123046875;5533.60693359375;1352.7308349609375;3197.28857421875;17778.013671875;75871.125
115;2339.206298828125;43824.81640625;0.0;1626.72802734375;5592.78125;1329.011962890625;3055.11767578125;18322.470703125;76089.953125
116;2416.0107421875;43407.8203125;0.0;1432.444091796875;5128.9072265625;1360.3216552734375;3257.131591796875;17292.0859375;74294.546875
117;2371.53369140625;43615.484375;0.0;1619.3751220703125;5563.33642578125;1496.5224609375;3238.689697265625;18797.34765625;76702.2265625
118;2256.2890625;43319.07421875;0.0;1919.0439453125;5786.3349609375;1445.6435546875;3118.878662109375;18014.765625;75859.84375
119;2233.451416015625;43276.44921875;0.0;1538.5701904296875;5590.59765625;1416.89013671875;3382.8935546875;17162.482421875;74601.1796875
120;2258.012939453125;43729.93359375;0.0;1641.68359375;5864.927734375;1441.660888671875;3257.6884765625;17937.96875;76131.6328125
121;2142.3193359375;43998.44921875;0.0;1588.6331787109375;5542.5380859375;1513.2408447265625;3351.852783203125;17862.23046875;75999.203125
122;2289.614501953125;43551.6796875;0.4706658720970154;1594.673095703125;5051.33544921875;1442.392333984375;3038.40283203125;17373.869140625;74342.2890625
123;2250.838623046875;43379.078125;0.0;1568.3223876953125;5425.4150390625;1369.4854736328125;3136.2919921875;17706.505859375;74835.75
124;2160.881591796875;43041.96875;0.0;1497.887451171875;5316.24560546875;1535.3555908203125;3087.890869140625;17063.0;73703.2734375
125;2219.178466796875;42662.421875;0.0;1699.5977783203125;5122.1513671875;1495.6353759765625;3190.729736328125;17405.779296875;73795.6171875
126;2250.57763671875;42902.25;0.0;1451.6517333984375;5246.1083984375;1486.8062744140625;3154.618896484375;17950.03515625;74442.203125
127;2205.88720703125;42250.19921875;0.0;1636.4459228515625;5371.69482421875;1464.492431640625;3111.63427734375;18164.599609375;74205.171875
128;2684.905029296875;42610.78515625;0.0;1617.3341064453125;4758.7333984375;1478.0928955078125;2879.442138671875;17144.490234375;73173.6484375
129;2224.03857421875;42938.91015625;0.0;1434.237548828125;4716.08837890625;1502.639404296875;2958.931640625;17802.95703125;73577.7890625
130;2194.3076171875;42625.8984375;0.0;1532.6334228515625;5455.76220703125;1531.0560302734375;2895.87548828125;18139.34765625;74374.703125
131;2236.857666015625;42969.52734375;0.0;1579.9847412109375;4978.41650390625;1435.3074951171875;3010.92041015625;16736.291015625;72947.0859375
132;2369.451171875;43069.8828125;0.0;1424.7130126953125;5006.53271484375;1341.8985595703125;2822.26953125;17750.470703125;73784.875
133;2302.345458984375;43574.90625;0.0;1538.8177490234375;4718.48095703125;1347.8101806640625;2936.703125;17564.486328125;73983.2578125
134;2552.671142578125;42946.90625;0.0;1531.546630859375;4975.044921875;1338.65478515625;3109.60205078125;17648.607421875;74103.0703125
135;2249.730712890625;42930.421875;0.0;1696.9381103515625;4638.92919921875;1352.8538818359375;2928.7060546875;17272.201171875;73069.6953125
136;2285.030517578125;43415.984375;0.0;1554.8717041015625;5042.69091796875;1217.3458251953125;3108.696533203125;17490.734375;74115.171875
137;2303.564697265625;43708.1796875;0.0;1611.8863525390625;5375.93310546875;1393.8453369140625;3205.874267578125;17643.5078125;75242.828125
138;2281.720458984375;43202.23828125;0.0;1581.3817138671875;5435.103515625;1387.534423828125;3108.19384765625;17563.40625;74559.4609375
139;2374.275634765625;43119.37109375;0.0;1553.84716796875;5218.81201171875;1446.4903564453125;3188.91845703125;18535.876953125;75437.703125
140;2562.69384765625;43196.80078125;0.0;1542.144287109375;5154.40673828125;1350.5328369140625;3122.18701171875;17545.576171875;74474.1328125
141;2484.381103515625;43129.8828125;0.2353329360485077;1535.5703125;5526.8125;1551.6097412109375;3534.3505859375;18037.748046875;75800.328125
142;2408.837158203125;42424.76953125;0.0;1670.97265625;5269.7412109375;1449.657470703125;3374.613037109375;17587.78125;74186.2890625
143;2155.637451171875;43561.83203125;0.0;1615.1943359375;4981.0234375;1539.3314208984375;3153.7119140625;17837.833984375;74844.6953125
144;1966.008056640625;43197.73828125;0.0;1658.311767578125;5124.36328125;1356.552001953125;3282.53173828125;17703.1796875;74288.6328125
145;2287.384521484375;43254.78515625;0.0;1677.3692626953125;5392.42431640625;1548.061279296875;3295.194580078125;18005.869140625;75461.1484375
146;2151.641845703125;43138.93359375;0.0;1506.135009765625;5471.318359375;1483.815673828125;3404.06494140625;17356.17578125;74511.8984375
147;2198.07470703125;43480.6640625;0.2353329360485077;1609.1231689453125;5559.4326171875;1590.695068359375;3283.633544921875;18196.73828125;75918.8359375
148;2337.83935546875;43410.0546875;0.0;1677.7584228515625;5427.14990234375;1517.57470703125;3001.610595703125;18378.5625;75750.46875
149;2109.998291015625;43206.859375;0.4706658720970154;1523.5640869140625;5224.69482421875;1496.9129638671875;3064.093994140625;17685.412109375;74311.890625
150;2188.227783203125;43844.6875;0.4706658720970154;1656.865234375;4955.66162109375;1529.6634521484375;3044.360107421875;17293.205078125;74513.0625
151;2205.873291015625;42788.44921875;0.0;1844.249755859375;5324.9580078125;1430.732421875;3160.710693359375;17562.90625;74317.8984375
152;2372.4453125;42945.8125;0.0;1740.094970703125;5207.80224609375;1312.6944580078125;3086.5390625;17442.990234375;74108.5390625
153;2195.755615234375;43402.8515625;0.0;1678.4415283203125;5146.41943359375;1604.477783203125;2758.738525390625;17549.447265625;74336.296875
154;2075.35888671875;43841.35546875;0.0;1547.3226318359375;5217.251953125;1593.2259521484375;2923.208740234375;17136.75390625;74334.421875
155;2312.364990234375;43802.625;0.0;1683.0777587890625;5374.75;1631.0885009765625;2962.206787109375;17910.869140625;75676.9765625
156;1988.151611328125;43311.61328125;0.0;1560.881591796875;4942.1015625;1496.8917236328125;2977.22607421875;17563.046875;73839.921875
157;2535.24658203125;43619.390625;0.0;1632.5740966796875;5064.93798828125;1569.8896484375;3078.697509765625;17153.337890625;74653.96875
158;2395.747802734375;43025.89453125;0.0;1507.1683349609375;5386.69970703125;1739.0440673828125;3228.14306640625;17073.525390625;74356.3203125
159;2249.4423828125;43039.41796875;0.0;1582.301025390625;5077.01953125;1660.2105712890625;3249.235107421875;17134.779296875;73992.4140625
160;2018.647705078125;43046.5234375;0.0;1792.6014404296875;5344.587890625;1683.4521484375;3259.38427734375;17889.845703125;75035.0625
161;2181.778564453125;42970.58203125;0.0;1537.24755859375;5251.62158203125;1538.3597412109375;2984.742431640625;17684.052734375;74148.3359375
162;1966.8289794921875;42764.60546875;0.0;1635.734130859375;5500.6728515625;1569.7105712890625;2880.20849609375;17865.115234375;74182.78125
163;1857.027099609375;43135.3125;0.0;1816.8349609375;5473.349609375;1628.1837158203125;2906.31005859375;17178.40234375;73995.15625
164;2116.12890625;43679.703125;0.0;1936.245849609375;5481.11865234375;1589.009033203125;2761.785888671875;17398.32421875;74962.28125
165;2231.28515625;43677.87109375;0.4706658720970154;1983.55517578125;5377.8623046875;1439.00732421875;3126.055908203125;17520.537109375;75356.65625
166;2003.12109375;43482.87109375;0.0;1755.3592529296875;5395.751953125;1447.8267822265625;2975.411376953125;17752.833984375;74813.046875
167;2217.300048828125;43491.23828125;0.0;1839.4515380859375;5300.43798828125;1608.5281982421875;3023.806640625;18043.7734375;75524.609375
168;2347.831787109375;42906.3671875;0.0;1979.924072265625;5415.328125;1480.53515625;3099.813232421875;18119.951171875;75349.7578125
169;2330.063232421875;43214.96875;0.0;1886.2362060546875;5629.22021484375;1443.6156005859375;3325.221435546875;17827.001953125;75656.265625
170;2167.792724609375;42681.41015625;0.0;1951.17529296875;5496.7138671875;1459.4664306640625;3240.30419921875;17968.400390625;74965.0859375
171;2184.755126953125;43013.21484375;0.0;1797.24267578125;4709.95654296875;1601.89013671875;3195.3291015625;17586.69921875;74089.0703125
172;2298.264892578125;42472.24609375;0.0;1646.4822998046875;5466.35009765625;1378.6099853515625;3241.122802734375;17557.67578125;74060.625
173;2418.44775390625;42750.359375;0.0;1686.171875;5187.02978515625;1593.2696533203125;3177.493896484375;18161.685546875;74974.4609375
174;2454.72265625;42517.515625;0.2353329360485077;1650.59423828125;5100.64697265625;1384.927734375;2896.3349609375;17669.060546875;73673.9765625
175;2267.6728515625;42667.36328125;0.0;1636.7127685546875;5323.86474609375;1495.3348388671875;2983.74658203125;18299.126953125;74673.7109375
176;2311.84375;43017.78125;0.0;1762.0955810546875;5308.46240234375;1579.395263671875;3156.357666015625;17825.416015625;74961.1953125
177;2334.603271484375;42737.765625;0.0;1937.3551025390625;5357.8212890625;1553.449462890625;3073.939208984375;17876.337890625;74871.15625
178;2229.0185546875;42372.578125;0.0;1860.5704345703125;5343.6171875;1600.199951171875;2889.572265625;17569.259765625;73864.6953125
179;2208.243896484375;42425.4453125;0.0;1923.691650390625;5241.6982421875;1448.957763671875;3349.85009765625;17824.427734375;74422.265625
180;2156.38671875;42470.421875;0.0;2048.998291015625;5734.47900390625;1369.687255859375;3038.447265625;18675.962890625;75494.265625
181;2178.74072265625;42617.98828125;0.0;1878.4847412109375;5571.5830078125;1406.4150390625;2976.05712890625;18053.5078125;74682.796875
182;2170.421630859375;42891.61328125;0.0;1973.896240234375;5097.52099609375;1476.8035888671875;3001.37939453125;18332.673828125;74944.171875
183;2010.6424560546875;42595.265625;0.0;1626.8544921875;5088.98876953125;1535.0799560546875;3012.6181640625;18011.99609375;73881.3515625
184;1902.3299560546875;42896.80078125;0.0;1518.9503173828125;5022.49609375;1621.7022705078125;3089.92236328125;17675.400390625;73727.546875
185;1892.6602783203125;42446.93359375;0.0;1639.0302734375;4961.12158203125;1431.3826904296875;2910.157470703125;17188.01171875;72469.0703125
186;1893.9329833984375;42117.546875;0.2353329360485077;1690.6148681640625;4810.61328125;1389.7967529296875;2728.24072265625;16778.44140625;71409.171875
187;1836.05517578125;42479.09765625;0.7059987783432007;1866.1524658203125;5064.85302734375;1622.9173583984375;2971.052001953125;17776.892578125;73617.5859375
188;1983.215087890625;42710.33984375;0.0;1645.9080810546875;5582.9326171875;1426.0050048828125;2852.571044921875;17696.158203125;73896.9921875
189;1923.0155029296875;43064.9609375;0.0;1820.7020263671875;5202.1015625;1458.48779296875;2905.503662109375;17805.17578125;74180.1171875
190;1913.32373046875;42711.06640625;0.2353329360485077;1824.7147216796875;5233.78173828125;1355.8004150390625;2924.71142578125;17895.744140625;73859.1015625
191;1892.79541015625;42534.140625;0.0;1529.5950927734375;5371.708984375;1473.83984375;2907.503173828125;18024.97265625;73734.390625
192;1818.7132568359375;42622.23046875;0.0;1642.76123046875;4957.26123046875;1305.3416748046875;2846.93603515625;17461.154296875;72654.34375
193;1825.6236572265625;42680.61328125;0.0;1810.011474609375;5438.87841796875;1434.9443359375;3154.366943359375;18075.931640625;74420.2734375
194;2037.4088134765625;42133.49609375;0.0;1820.3486328125;5471.01708984375;1444.37353515625;3085.179931640625;18251.724609375;74243.3125
195;2091.434326171875;42525.16015625;0.0;1778.9620361328125;4931.25927734375;1538.4857177734375;2919.510498046875;17442.107421875;73226.7734375
196;1995.787109375;41738.15234375;0.0;1603.2706298828125;4957.58984375;1579.3436279296875;3051.533447265625;17398.9296875;72324.515625
197;1931.6876220703125;41885.4609375;0.0;1445.4888916015625;5308.740234375;1536.0098876953125;2859.976806640625;17435.39453125;72402.4921875
198;2081.864013671875;41988.453125;0.0;1699.2882080078125;4926.38232421875;1480.3939208984375;2964.895263671875;17332.5234375;72473.7890625
199;2008.014404296875;41904.3046875;0.0;1650.245849609375;5312.12353515625;1549.7576904296875;3052.702392578125;17350.021484375;72826.8515625
